,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,feature_16,feature_17,feature_18,feature_19,feature_20,feature_21,feature_22,feature_23,feature_24,feature_25,feature_26,feature_27,feature_28,feature_29,feature_30,feature_31,feature_32,feature_33,feature_34,feature_35,feature_36,feature_37,feature_38,feature_39,feature_40,feature_41,feature_42,feature_43,feature_44,feature_45,feature_46,feature_47,feature_48,feature_49,feature_50,feature_51,feature_52,feature_53,feature_54,feature_55,feature_56,feature_57,feature_58,feature_59,feature_60,feature_61,feature_62,feature_63
cell_1414,0.108128145,1.116717,0.61952794,-1.3532901,0.35137537,0.3985386,1.4972217,0.10239304,1.3487227,-0.15945691,0.39731956,-0.7985815,-0.78020674,0.32824013,1.9791158,0.70784324,-1.4611511,1.6681157,-0.99407244,-0.3239694,-0.879259,-1.1418144,1.1916977,1.2216569,-1.7890456,0.9201528,0.9717944,-0.64875686,0.75796163,0.5971284,-0.5171197,-1.368858,-1.169938,-2.1128623,-0.5476027,1.1061451,1.9257234,-0.7533335,0.6873481,-0.14721473,0.1451441,0.3161233,0.38633206,-1.1166167,-1.5364907,-1.6542455,-0.09611258,0.35799012,1.7624748,1.3637791,-0.29106125,1.1593795,-1.3832644,1.1284716,-1.30444,-1.5153518,-0.078357175,-0.7170654,1.6236371,1.1995395,0.48269197,-1.8241581,-1.0767367,-0.9681499
cell_1415,-0.5006132,1.2148099,0.860033,-1.238555,-0.33950353,0.40384847,1.3656521,-0.91781706,1.0239632,0.607643,-0.35750204,-0.8644916,-1.6790785,-0.6702227,1.3206693,0.6660338,-1.1881565,1.0261219,-1.1715162,-0.29910964,-0.8844045,-1.3266178,1.0750536,1.7818756,-1.6639295,1.003286,1.168605,-0.7991798,1.3263328,0.693422,-1.3686247,-1.4525093,-1.2705016,-0.779541,-0.3283729,0.7454694,0.99193776,-0.67741823,0.36907616,-0.4003294,1.1665348,0.83100176,0.6152807,-1.1915724,-1.4671353,-1.3798462,-0.6708782,0.9350972,0.9230615,0.56143594,-0.12287316,1.5669734,-1.0899447,1.9637789,-1.4107283,-0.80229366,0.5304615,-1.391652,1.305351,1.2494154,0.81671697,-1.8220164,-1.0942353,-1.2926549
cell_1416,0.7668135,1.339892,-1.2044877,0.56492853,-0.55040044,0.19664945,0.829326,1.2910204,-0.33171564,-1.8212256,1.1416395,1.4794437,0.500987,-0.48615706,1.2114652,0.8902114,0.3709839,-0.45780888,-0.76175845,-1.0350333,0.44488823,1.5065542,-0.77017045,-0.27996373,0.56253374,1.4443835,-1.1656421,-1.0096241,-0.76602054,-1.2065172,0.97228646,-1.1722989,-1.0401899,-0.7315626,1.0701929,1.2678124,0.8657774,-0.7509056,1.1166086,1.4147313,-2.032186,-1.4491923,-0.86323696,0.90092385,0.7583676,-1.3210521,1.109961,-1.5675834,0.8237086,-0.558854,1.1640444,1.9104619,0.38959157,1.5258756,0.64832306,0.50153357,0.037292734,-2.3330193,-0.77881914,-0.09547757,0.60783887,0.92882454,-0.75708497,1.1038027
cell_1417,-0.8409759,1.3957617,0.7305676,-1.4571228,-0.46433794,-1.2665465,-1.2916508,0.23203717,1.6586539,-0.5248953,0.5971998,-1.2326243,-1.8896441,-0.9426588,1.4707602,-1.9853145,-1.2390563,1.8377362,1.3839829,0.92034066,-1.496281,1.2208252,1.1077449,1.3616146,-1.4319131,-0.9258606,-1.2765713,1.0208824,-1.1443592,-1.5663286,1.1908388,-0.4257654,0.73309743,0.9710888,1.3818569,-0.8062155,-0.25036544,-1.8417485,-1.7318137,1.7069108,0.7733502,-1.6377418,-1.378005,0.9511483,0.30187163,-1.9522523,0.87439215,0.739134,2.004048,-1.0655838,1.2512535,1.2652415,0.42941922,-0.4606319,-1.0076277,1.7428179,-1.7626599,-1.5024315,1.7559993,1.7887602,-1.3322206,0.7563965,0.022694767,0.81555265
cell_1418,0.9367566,0.9917979,-1.539556,0.2200647,-1.0628691,0.45966202,1.0560884,1.6962045,-0.20530641,-0.94930124,1.6985197,1.6505411,0.50530446,-0.97490686,0.86937255,0.9354503,0.6114358,-0.68673694,-1.1545472,-1.6041951,0.89604956,0.9141033,-0.23998016,-0.6608794,0.79529935,1.4202104,-1.1654369,-1.1650738,-0.5919884,-1.4036049,0.731713,-1.1156487,-1.5403818,-1.5219222,0.9644016,1.1902815,1.0225039,-0.4031668,0.55182505,1.7043093,-1.7258943,-1.9901977,-0.9510615,1.0643044,0.68540674,-1.3120451,1.2103988,-1.0223453,0.74137974,-0.33837858,1.1431344,1.216718,0.86426175,0.9438448,0.74490017,1.1087015,-0.66950107,-1.518789,-1.0460875,-0.58992356,0.40187904,0.6056917,-0.30573177,1.3870792
cell_1419,-1.0855831,0.15390044,-0.10580924,0.9631059,-0.581926,-0.94869494,0.7684673,0.99453986,0.7941203,-1.0621066,0.17637268,0.49927056,-0.5379366,-1.4136325,1.8183849,-0.5285772,0.18734303,0.7648427,0.9923356,-0.7625031,0.009738505,-0.17040455,1.2126287,-0.9782155,-0.036666244,-0.5256879,-0.18349078,-1.2783123,0.57976973,-0.9317354,0.37389436,0.014236748,0.6265515,-0.77137005,1.3271408,0.64344525,0.20711477,-1.9439312,-0.61438066,1.9243457,-0.4660097,-1.4924291,0.029541288,1.750727,-0.66980064,-0.5404415,-0.49713862,0.63022256,3.1982803,-1.3564651,0.6567518,1.6391997,0.7572838,-0.61527914,-0.6004744,0.8877872,-1.9461299,-1.8391136,1.2852546,0.4845291,-1.0045354,-0.056399576,0.033152647,1.5720369
cell_1420,2.1868243,1.8277584,-1.449901,-0.6380076,-1.4999218,-0.80544716,1.3834143,-0.3638358,0.92524195,-2.069923,0.35849553,1.4210436,-0.4154036,0.95347,-0.5776025,0.21187563,-0.83522624,1.1832285,-0.09522493,-1.4799676,-0.7193356,2.1997402,-1.4039868,0.32196242,-1.0319614,0.7681501,0.5144004,-1.758832,-1.206181,0.28279763,1.454317,0.5456773,-0.5785589,0.1501454,-0.6916272,1.3782021,1.721279,0.99472106,1.1776062,1.5370791,-2.125996,-1.5738409,-0.8829371,2.3809714,-0.43907762,-1.087713,1.4348813,-0.9778631,-1.001646,1.6666017,-0.6963606,-0.64036864,1.0605583,1.0325557,-1.0040287,1.2315922,0.63173807,-1.2028213,-1.8548139,-0.5865498,-1.1268526,-1.0912806,-0.7333623,0.08815379
cell_1421,0.12788671,1.0529062,1.0983217,-1.2285318,-0.4694351,-1.2459435,-1.0015812,0.45762095,2.107003,-0.059227943,0.52609205,-1.315439,-1.3273584,-1.0568672,1.8635042,-1.5965399,-1.6260123,0.7964172,1.4092175,1.1658908,-1.5711634,1.580497,1.542311,2.377334,-1.5352112,-1.139919,-0.92487085,1.3643099,-0.871952,-2.2206874,2.0306592,-0.6591578,1.3155861,0.49179286,1.6007584,-0.45361072,-0.68799436,-0.6583456,-1.242672,1.4782906,0.078092575,-0.77839947,-1.363461,1.0098102,-0.07047677,-0.9163174,0.55875075,0.68326515,2.4081237,-0.6800108,1.4163891,1.5256705,0.47482562,-0.058188282,-0.08176646,0.30171204,-0.7772668,-0.38159364,1.3191394,1.3352793,-0.9573926,1.2376081,-0.4052186,0.50832623
cell_1422,0.5963717,1.7556458,-1.4617748,0.49028477,-0.7986218,0.72211665,1.0616637,1.5815345,-0.28886488,-1.3130741,0.7903552,0.82755136,0.24114251,-0.24649572,1.1086332,1.4942429,0.8921256,0.12525307,-1.4814101,-1.8540466,0.9032519,0.45708516,-0.5393379,-0.43767324,0.7509258,1.0276974,-0.5679335,-1.2476113,-0.2846116,-0.23515147,0.74665135,-1.0901365,-1.6403066,-1.4059991,0.884488,1.5908649,1.303411,-0.8925673,0.8799085,0.58028245,-0.937702,-1.6464562,-1.3811595,1.3873808,0.4175949,-1.6073807,0.88111454,-0.82496184,1.9114063,-0.276505,1.8563616,1.3046024,0.67263126,0.88850486,0.75344336,0.65606546,-0.14437461,-1.1140678,-0.41667098,-0.75337917,0.9820758,0.17360614,-0.8233597,1.1632004
cell_1423,1.1519907,1.1134506,-1.2847531,0.5257068,-0.53970283,0.07866794,0.95819545,2.0664794,-0.21765906,-1.1656008,1.1270291,1.3752968,1.133609,-1.0157207,1.0716649,0.9098402,0.89622605,-0.015348205,-0.7032536,-1.7068508,0.5446841,0.8959858,0.23342955,0.16653302,0.6162948,1.161505,-0.6439572,-0.6121589,-0.6549781,-1.1590264,1.0460111,-0.74339116,-1.9412649,-0.87788105,0.9905131,1.1027778,1.2010695,-0.9877766,1.1281242,1.3241465,-1.1681014,-2.2034452,-1.2364411,1.5801387,0.44523543,-1.6486336,1.6494699,-1.4406931,2.12166,-0.66739684,1.210507,0.99297523,0.47897223,1.4658427,0.23187065,0.03198415,-0.25661632,-1.3531206,-1.0709143,-0.35103315,0.81592053,0.34978583,-1.3865596,1.1867656
cell_1424,0.9278727,0.6977235,-0.62969995,-2.0495987,0.8971934,-0.92511237,1.6410251,0.5364077,1.8978913,0.6846247,0.9570944,1.078992,0.03606443,-0.3670104,1.018766,-0.7313677,-0.9581206,0.19159667,0.17663795,0.40443027,-1.3481987,-0.031141758,2.4577556,2.6453404,-2.2263117,1.2880042,-1.1044773,0.7173289,1.9682053,-1.1543789,1.1960496,-1.4933696,0.7942965,-1.6606349,0.9867973,1.4496078,-0.28414145,0.85889894,-0.76273316,-0.8840908,0.1755348,0.8528326,0.81908435,0.8782469,-1.1056557,0.26887488,0.41799262,-0.652176,1.7992666,1.4114304,-0.7742164,0.8705824,-1.7732195,1.7850794,-0.5475262,-2.110788,1.5489138,0.026812326,-0.25791532,1.3811197,0.5816853,-0.07886448,-1.0359212,-1.5529287
cell_1425,1.0286636,1.2181393,-1.3303251,0.58103466,-0.8544808,-0.4026782,1.384197,0.72866935,-0.466191,-2.208392,1.4199548,1.9269236,0.27303115,-1.2344446,-0.0022075595,0.8708965,0.321268,-0.41780204,-0.6197395,-0.90838075,0.5545924,2.0243883,-1.2406057,-0.60329634,1.0977457,1.4279653,-0.8064511,-1.2518678,-1.2190367,-1.4958397,1.2883763,-1.4661379,-0.7543901,-0.65280664,0.51491046,1.1674925,0.38979936,-0.34800327,0.8585478,1.0413332,-1.2933029,-1.516661,-0.8623377,0.87719744,1.3495013,-0.5590274,1.6172832,-2.1384363,-0.13655628,-0.16584863,0.69416285,0.90501237,0.6175494,2.2487001,0.41043228,1.5093427,0.8508873,-1.9820734,-1.850787,-0.32990372,0.5336526,1.5211288,-1.4406382,0.21635357
cell_1426,0.36125302,1.6248047,-1.1486037,0.019934691,-0.9942048,1.0739434,1.4652716,1.6758336,0.5133883,-1.0913055,1.0683593,0.7326567,0.72698134,-0.71228933,1.7815264,0.6665887,-0.11772317,0.60983044,-0.64010525,-1.6047692,0.2842664,1.004092,0.17783637,-0.66637266,0.91994846,1.4018458,-0.5499126,-1.0626607,-0.8100891,-0.65857583,0.8664459,-1.6312027,-1.4721122,-1.3159235,0.9863883,1.6216624,1.8186301,-1.0713173,0.96671665,1.7185357,-2.3009539,-1.1331671,-0.84417903,0.9602101,0.15842798,-2.2400193,1.2686944,-0.8286683,2.352964,-0.38277352,1.2613413,1.7671866,1.0296617,1.204988,0.5668177,0.28138292,-1.109367,-1.2636572,-0.20425473,-0.17270547,0.8553166,0.60894036,-0.83009475,1.3646387
cell_1427,0.1591225,1.1850336,0.57048,-1.4341022,0.32787547,0.27878746,1.2157289,-0.28370896,1.4374385,0.47714543,-0.07203548,-0.02787456,-1.4268214,-0.6893662,1.2304248,0.6244559,-1.5338068,1.7348919,-0.89221805,-0.4211542,-1.0523485,-1.0466002,1.3615298,1.8393112,-1.0177944,0.86603874,1.2863985,-0.31316882,1.3702207,0.48593324,-0.53306127,-0.8730887,-1.5818969,-1.5808048,0.014400244,0.9485635,1.2774838,-0.27343458,0.4703386,-1.2356999,-0.1167928,0.3015969,0.9666365,-0.581842,-1.5743095,-1.625454,-0.70745367,0.74981976,1.3523645,1.0796156,-0.9037886,1.6536449,-1.5081217,1.9175663,-1.5050399,-1.3417226,0.55792034,-1.4882605,1.7622554,1.8573012,0.1415481,-1.572895,-1.1345224,-1.168278
cell_1428,0.24563707,0.48977968,0.7721473,-1.6309508,0.10167079,-0.57524884,1.7006494,-0.49765664,1.3215472,0.3629654,0.2860193,-0.16321155,-1.2710057,-1.1023012,1.5976887,0.88095796,-1.7687426,0.54805887,-0.18688993,0.28887945,-1.9167238,-0.07566586,1.2022455,1.5400355,-1.853593,0.96601707,0.09396838,-0.32718915,1.4657221,-0.32706618,-0.0069890767,-1.7138346,-0.5445149,-1.3500239,0.47721875,0.51254654,0.37799075,-0.63218164,0.15434486,-1.5641804,0.08256304,1.0444449,1.1873993,-0.37925443,-1.0230314,-0.11762619,-0.37885833,0.060736805,1.8748072,0.6549254,-1.5238335,1.7107868,-1.7538617,2.0103335,-0.52437323,-1.2751462,1.4113669,-0.6396798,0.43844253,2.0906603,0.82609403,-0.29430673,-0.92865086,-2.224216
cell_1429,2.4594793,1.3592788,0.45491177,0.28340515,-0.372026,-0.19169632,-1.6611819,0.2838496,1.3991354,0.063326925,-0.3704902,-1.7357686,-0.41732237,0.13745332,-0.63877666,0.765279,1.2644982,1.4705342,-0.23000036,1.3425094,-0.40602222,0.9295529,-1.3251846,0.3194787,-0.50555915,0.8440176,-0.1650241,1.2348756,0.5932983,-2.0960484,-1.2830493,0.16542813,-1.1568536,1.4719512,-0.64722836,-1.3889138,-0.5079175,1.5882004,-2.10677,-0.6950257,1.7507752,-1.8421221,0.5458623,-1.6209953,-1.2990664,0.31749508,1.4904313,-1.6567676,-1.3702139,-1.9531324,-0.01415159,-0.89659476,-2.0053792,-0.6695669,0.82704717,1.4258945,-2.1360161,-1.9605231,-0.84131336,-0.34190503,-0.7297452,0.62778664,0.6153302,-0.42158687
cell_1430,0.8920531,1.2597084,-0.13037632,0.3222089,-1.7333643,1.2623323,1.3402853,0.71318054,-0.20054042,0.19760923,0.5050895,0.007556215,0.0053820275,-1.9676924,1.4604927,1.3872088,0.44439593,0.033459812,-1.9290844,-1.1333269,-0.08670989,0.229182,-1.0442457,0.394831,-0.546625,1.090383,-0.06701043,-2.2569935,-0.36897466,-0.26885295,1.0404222,-0.31682637,-1.6229098,-1.220625,0.32650784,1.5009621,0.9079642,-1.2702527,1.8291236,0.893449,-0.060951017,-1.0418614,0.8272161,1.4345958,-0.16860518,-1.0065448,-0.49457002,-0.54270995,1.8533605,-0.27732432,0.89474523,1.2174897,0.18330446,1.4657712,1.093929,-0.60260296,0.41221726,-0.10688087,-0.45196018,-0.51424795,0.90004075,0.7411379,-0.5849874,0.1240459
cell_1431,0.8050705,1.1254414,-0.6316499,-1.9396592,1.7318585,-1.6778716,1.0934443,0.7229922,2.3282154,-0.017416582,0.8964923,-0.88123184,0.97349644,0.558817,1.3007523,-1.3290665,-1.395057,0.83133274,0.5764806,1.5081413,-0.7137592,-1.3190272,2.668538,1.7818731,-2.6245914,-0.4873246,-0.8486017,1.1127325,0.1536816,-0.45027456,1.5308945,-1.4380149,0.039687157,-0.8361892,1.8056611,1.2681477,0.5139694,0.4810475,-2.1928291,0.23056604,1.4035692,-0.37652516,-0.6171665,0.116179526,-1.2161798,-1.1500543,1.3699952,-1.2297287,0.9809686,0.99438393,1.2763137,1.0057598,-0.47370756,0.7352812,-0.6721854,-1.225842,-0.69925326,-0.15968053,2.1710374,0.9094027,-0.41448867,-1.1659251,-1.5902534,-0.7581008
cell_1432,0.31009933,0.9602567,0.25755078,-1.4866284,0.51777905,-1.9362737,0.054529954,0.32622272,2.151167,-0.7087251,0.8648364,-0.038369916,-0.5202023,-0.40476853,1.442728,-2.361947,-2.4314854,1.0101006,0.82199603,2.2584128,-1.564939,0.70626515,1.9986954,1.3368261,-2.0085924,-1.330792,-1.2804471,1.3448373,-0.17030002,-1.1007993,1.9074645,-1.4540141,0.5743172,-0.33155382,1.9910154,0.58470356,-1.2874773,-0.32271495,-2.0701365,0.35157275,1.4761994,-1.0549712,-0.95736265,1.2855468,-0.16160518,-1.0145797,0.9910879,0.09701672,2.240253,-0.1575186,0.9552493,1.2757536,0.028798565,-0.2582303,-1.0157071,0.12150149,-0.9751461,-0.87171274,0.9606122,1.6372151,-1.5397911,0.77293986,-1.0082024,0.1346114
cell_1433,1.2240363,1.3519844,-1.544652,0.588662,-0.4869522,0.52057654,0.5978157,1.4633211,0.06829691,-2.014207,1.0706452,1.6715407,0.56697583,-1.0750648,0.93497777,0.91329634,0.6874834,-0.93170285,-0.46878636,-0.9967422,0.4063411,0.94110084,-0.28346097,0.393754,1.2641791,1.1203285,-1.0398431,-0.89621,-0.42373946,-1.6034708,0.858016,-1.0631177,-0.7430806,-1.4569257,1.2122118,1.4438112,0.99655443,-1.0300778,0.6668676,1.2852303,-0.7326759,-1.8193846,-0.6448312,1.0707734,0.38201267,-1.2191387,0.8995049,-1.8293939,1.2204278,-0.24530739,0.9871014,1.2722516,0.9204038,1.4837401,0.44007236,0.5205887,-0.8753785,-1.6482506,-0.8801371,-0.39752758,0.64552236,0.5760924,-1.0988533,1.4047213
cell_1434,0.62773937,0.7911938,-0.99693596,0.7990075,-0.36444503,0.38184956,1.7548423,1.1042211,-0.5310556,-1.6963634,1.3384714,1.2968282,0.46879855,-1.1127454,0.44429725,0.64733624,0.43168646,-0.81350136,-0.9493251,-0.9599302,0.46828973,1.3687011,-0.3829326,-0.91206133,0.6699105,0.92069656,-1.0245433,-0.48714036,-1.2086637,-1.4607322,0.91490555,-0.96001077,-1.2999741,-1.3422337,0.9527358,0.9777423,0.7585386,-1.2884465,0.9879429,0.8134991,-1.2552419,-1.1030275,-0.52575564,1.1220355,0.83460414,-1.1578811,0.98405695,-1.6085535,1.5628359,-0.8755216,0.86849874,1.5860777,0.6400755,1.3922361,0.75590146,0.5228142,-0.46215555,-1.512555,-0.7417649,-0.08121214,0.13448101,1.4791297,-1.1056273,0.9775508
cell_1435,1.9263257,1.0302052,0.35180292,0.7620442,-0.81299365,0.4848718,-1.0053859,1.9592087,-0.83009255,0.5011648,1.8464037,-0.50920457,-2.0690868,1.3660524,-1.0270667,-2.1638033,-0.06777465,-0.7440163,-0.73613554,-0.9393003,1.4195273,1.6624776,1.6557435,1.4733057,-0.68151367,-1.4823177,1.6322304,1.4579539,0.5450442,-1.5311971,2.0328884,1.3697245,-1.1977847,-1.4878963,-0.96387464,-0.5474818,-1.2626578,1.1347861,0.86100894,1.9916755,-0.0774356,-1.1187204,1.2740726,1.6853061,-0.94413155,0.7652382,-1.065425,0.8290034,0.723915,1.2375995,0.7112453,-1.3650001,-1.5159808,-0.45269585,-1.628976,1.4098445,1.1197201,0.21286105,-0.54279745,-0.69197893,-1.4037113,-1.2863975,1.4116141,0.7424805
cell_1436,1.6181148,-0.256075,-1.3093666,-1.8981924,1.7985613,-1.8470218,1.6697865,1.2998542,2.1377356,0.09771542,0.6882515,0.7720591,1.264996,0.5561527,1.2021611,-1.0589911,-1.0895482,0.34363258,0.091270566,1.4332483,-0.9834233,0.096906126,2.2827024,1.6177151,-2.3971052,0.34726307,-0.47190386,0.9857748,1.5685639,-1.0682985,1.3160809,-1.7473961,0.43956238,-1.7190846,1.1341807,2.2092576,-0.3224546,1.2644219,-1.628377,-0.97248054,-1.1574035,0.856396,0.6607407,0.7915417,-1.1457877,0.4885492,1.6924716,-1.012041,1.4259431,1.0769713,-0.6659601,0.5198402,-1.8029743,1.7552719,-0.12738413,-2.0721507,0.6262937,0.39779744,0.065386966,1.1934348,0.16792773,-0.27235758,-1.1886904,-1.0579364
cell_1437,1.0250611,1.3228742,-1.4155953,0.30409145,-0.32334116,0.32641795,0.57513326,0.69848263,-0.66873544,-1.8487829,1.41722,1.9632442,0.77425706,-0.9170672,0.40015596,0.6639284,0.43165866,-1.4011163,-0.8950724,-1.3637546,0.91100746,1.338971,-0.8018403,0.15360713,1.0390221,1.0961001,-0.8067026,-0.48263252,-1.0630832,-1.5550685,0.7992601,-1.3444544,-1.6676931,-1.4437722,1.1245596,1.2225062,1.1707332,-0.8734513,0.48999518,0.6656124,-1.3429184,-1.1754444,-1.085397,0.7721891,0.9231594,-1.0276444,1.3123114,-1.5381507,0.31817928,-0.15096718,0.65025467,1.7634356,1.1683537,1.9579619,0.5316766,0.7518027,0.21547979,-2.1858945,-1.4639845,0.27215987,0.24241805,1.1556159,-0.600538,0.6399393
cell_1438,0.9968767,1.6493098,-1.247487,0.42122388,-0.43382728,0.27850807,1.1242692,1.9549605,-0.016625928,-1.7975507,0.95162165,2.0822084,0.621907,-1.1984835,1.14772,1.0935494,0.11702868,0.20740642,-0.48449397,-1.4237137,0.5958305,0.9642521,-0.36196175,0.48148185,1.1967727,0.73641706,-0.87616575,-0.39951694,-0.32401544,-0.90583074,1.3323638,-0.9273978,-1.6424336,-1.1557305,1.0783999,1.3839533,1.5324222,-0.6432346,0.61659324,1.497386,-1.7106248,-2.1202893,-1.1148583,1.7765572,0.4482548,-1.6212969,1.1817379,-1.3105129,1.5780795,-0.36428833,1.0760769,1.264771,0.34421572,1.6654395,0.9729873,0.33339512,-1.2158701,-1.9952743,-0.24327531,-0.6064494,0.08201218,0.07559626,-0.90109915,1.4562228
cell_1439,-0.33734238,0.55358905,-1.8438452,0.7291094,-0.10915512,-0.10707632,1.5931537,1.0833906,1.0812969,-1.6085266,-0.7030483,1.7779859,0.3452946,-0.08867279,1.7061568,0.27102154,1.0495155,1.6831017,0.59091425,-2.093233,0.8395756,0.1767435,0.48881966,-0.06096393,0.5066414,0.8931861,0.4070012,-1.272231,0.30885705,0.50866926,-0.13626814,0.38483998,-0.45907575,-0.72000015,0.38027287,1.3467815,1.9432471,-0.9324657,-0.3061315,1.0223495,-1.7383177,-1.5630354,-0.0073543787,1.1276845,-0.71728873,-0.8006552,-0.012595564,-0.001000084,1.6161851,-0.5006545,0.07386066,0.5878461,0.72420996,0.19041516,-0.6729419,0.90743744,-0.7277487,-1.6641748,0.1839056,0.272637,0.010318875,-0.45178157,-0.16944382,0.98967266
cell_1440,0.24544549,1.7961164,-1.4078869,0.7929677,-0.9329711,0.48885328,1.1202595,1.2029774,-0.15177931,-0.46592495,1.0344735,0.9844549,0.97101974,-1.000099,1.442202,1.0972872,0.25585088,0.61431813,-1.116333,-1.4343452,0.54041094,0.5214471,-0.26764718,0.0856075,0.7487863,1.2525686,-0.84929615,-1.4850858,-0.4782366,-0.8005854,0.27166617,-1.154366,-1.1054122,-1.5058354,0.96621203,1.0376282,1.3254313,-1.382843,0.91262734,1.1937357,-0.9428945,-1.3646485,-0.8703356,1.4152716,0.6019745,-1.619096,0.9409474,-1.6817992,1.9863477,-0.42586634,1.3626786,0.9839885,0.9522203,0.9755497,0.18146864,-0.016075164,-0.57280815,-1.1136816,-0.8640063,-1.5843632,1.0070645,0.4400598,-0.8772199,1.625226
cell_1441,1.1288419,-0.056775577,-0.6281146,-1.2876251,1.04293,-1.8538239,0.65930676,0.9850932,2.3531435,-0.18641955,0.70043087,0.73654443,0.29514307,-0.003342718,0.94211066,-1.7216662,-1.9746994,-0.18098024,1.2323893,2.2607324,-1.6305293,0.93069994,2.3600423,1.7360206,-2.0291681,-0.86321723,-1.0875821,1.78438,0.967948,-1.9797748,2.1370595,-1.8072944,1.0427669,-0.5919901,1.744654,1.0829743,-1.1125805,0.6396109,-2.2332177,-0.12786764,0.0149374455,0.5251132,0.32816088,1.5333924,-0.99448705,0.42875966,0.9440399,-0.48991597,1.5383214,0.18474257,-0.4168082,0.96330196,-0.99396634,0.8546523,-0.16844146,-1.0873504,-0.076549046,-0.047815435,0.08879547,2.0209095,-0.56170326,1.3022268,-1.1766164,-0.7735456
cell_1442,0.41984254,0.5720822,-1.4268773,-1.419585,-1.0179597,-1.8925786,1.4112471,-1.425818,1.9649894,-1.8805681,-0.99830884,0.80754924,-1.5756551,0.711496,-0.17454119,-1.8051105,-1.7601459,1.5358982,2.120746,-0.9205527,-1.1134602,0.8809347,-1.0665148,0.4075351,-1.1309373,0.66723734,1.2258945,-1.4188466,-1.5737491,1.4703933,1.603224,1.3163338,1.0661417,0.7032688,-1.1796814,1.1278806,1.5530105,0.8526093,-1.1177086,1.2232171,-1.881374,-1.5390767,-0.5517199,1.9510577,-0.67785406,-0.64689165,1.1875648,-0.11328303,-1.0211955,0.7183523,-1.2115715,-0.29893723,1.2679808,1.2066858,-1.4568974,1.5607886,1.1791809,-1.5100899,-1.2239623,0.31198284,-1.785981,-0.097251296,-1.3899858,-0.24841928
cell_1443,-0.25262406,-1.52139,-1.5839143,-0.1131025,0.063783586,1.1375194,1.9025036,0.010736771,-0.22465435,0.4482655,2.1971436,2.7803028,-1.3276362,0.22449195,-0.806899,-0.52072704,-2.3554177,1.7830219,1.2732564,1.1986823,0.6607993,0.14862774,0.49542227,-0.79482365,0.12922585,-0.13707638,-0.7273843,1.2201378,-1.2194276,1.5613912,-1.2723178,0.67121357,0.13698806,-0.38843015,-3.1815882,-0.84857786,-0.276841,-2.175962,-1.2386075,-0.23303802,-1.7301279,-1.446536,1.4037232,-1.3708584,-2.1202087,-0.2845805,-2.9033346,0.7679601,-2.7344606,1.1397704,1.4013991,-0.6330957,0.21637674,0.6353764,1.3655168,-0.71598345,-2.257209,-0.082014106,2.397014,1.3445259,-0.29989034,0.12908696,-1.158589,-2.604968
cell_1444,0.26579297,1.592686,-0.7194065,0.06716799,-1.1559786,1.5568027,1.7301791,1.4534874,0.017404288,-0.71885306,0.18931419,1.2833072,0.14253458,-0.8588972,0.7220316,1.2291784,0.3801815,0.29960278,-1.6632419,-2.2124686,0.9883702,1.7371814,-0.64580554,-0.39948347,0.92176634,2.1481419,-0.80854213,-1.637647,-0.43542776,-0.07115456,0.5601488,-1.5900544,-1.1226404,-0.68835914,-0.44669396,1.6713872,1.7447706,-0.932662,1.2417313,0.807148,-1.5734534,-1.2773293,-0.94622004,0.6357311,0.44571465,-1.4385128,1.1366153,-1.0534264,1.5450791,0.07078147,0.86296684,1.3466786,0.103076756,0.94750434,0.7279998,-0.4317576,0.9592814,-0.5697895,-1.0741922,-0.8463067,1.096989,0.66569275,-0.9416722,0.31975007
cell_1445,-0.37991905,1.6883061,0.66840285,-1.3509512,0.49886203,0.6107656,1.6817663,-0.3063402,1.6928558,0.84088564,-0.61294585,-0.6792771,-0.7115255,-0.47199535,0.90525746,1.3716022,-1.531229,1.3980377,-0.7586471,-0.368696,-0.6295458,-1.5639908,1.2815055,0.8094246,-1.2698891,1.0177672,1.0564337,-0.78463084,1.4770465,0.41058227,-0.8461995,-0.99402326,-1.4209468,-1.084375,-0.30321336,1.0958414,1.4395103,-0.79476297,0.14971226,-1.1340568,1.1868597,0.40952843,1.0053957,-1.1495972,-1.9780871,-1.4378256,-0.46600842,0.90450585,1.0486541,1.1696312,-0.6854256,1.0936073,-1.7746199,1.3179036,-1.3753434,-1.4807339,-0.010427415,-1.323733,1.754718,1.8939718,0.7381864,-1.5827861,-1.1329968,-0.810799
