,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,feature_16,feature_17,feature_18,feature_19,feature_20,feature_21,feature_22,feature_23,feature_24,feature_25,feature_26,feature_27,feature_28,feature_29,feature_30,feature_31,feature_32,feature_33,feature_34,feature_35,feature_36,feature_37,feature_38,feature_39,feature_40,feature_41,feature_42,feature_43,feature_44,feature_45,feature_46,feature_47,feature_48,feature_49,feature_50,feature_51,feature_52,feature_53,feature_54,feature_55,feature_56,feature_57,feature_58,feature_59,feature_60,feature_61,feature_62,feature_63
cell_1394,-0.20651937,0.858791,-0.9835422,-1.108573,-1.0095673,0.91156405,0.115986586,0.07094157,1.4826194,-1.3372995,-0.26042354,0.93285877,-1.5593202,1.4768088,0.76532006,1.4788381,0.36718783,-0.053417847,1.3935938,0.540866,-0.9943828,1.1829941,1.4066085,0.94265985,1.034965,0.44207358,0.8113409,-0.64046556,1.4533528,-1.020118,-0.09616768,-1.1771221,-1.5786649,0.8840707,0.9902427,1.776496,1.6012949,0.5487697,0.99140525,-0.027327344,-1.5273035,-1.0302466,0.6363168,0.83796835,-0.26539528,-1.8793758,0.5035592,-1.2460903,1.1965591,-1.6582092,0.8788544,0.8629777,1.1825564,-0.3566111,-1.0040569,-0.4704692,-0.2252082,-1.5093049,0.8252957,-0.39874262,-1.2025883,-0.7705117,1.4822438,1.4685323
cell_1395,2.2737982,-0.5354613,0.9046979,-1.1413306,0.6634171,0.3422347,-1.8114874,-0.32374558,1.1184901,-1.7250091,1.0670776,1.4540325,0.90238905,-1.5487779,0.18580034,0.510157,1.178997,2.2989697,-0.68708587,-0.9590382,-0.5142226,-0.17058498,0.618682,1.3509421,0.44824892,-1.9774547,-1.4334277,-0.18779549,2.0636506,-0.9086143,-0.81097496,-1.4735303,-1.0495737,1.5643142,-1.2989781,1.332811,-0.8069016,-1.108935,1.9426658,2.322893,-2.4613216,0.3563118,-2.0920653,0.9864924,2.0952678,0.8749857,1.2679805,-1.0041687,0.23789129,-1.8703263,-1.1551578,-1.4628373,1.7999154,-1.3886441,1.404526,-1.0202419,1.3536154,1.478886,-2.0219767,1.9165845,1.4712484,1.053719,-0.48790747,1.7304324
cell_1396,1.9386456,-0.6573771,-1.0431168,-0.7585873,0.89605784,-3.5581837,0.4709458,0.37902054,-0.8430178,-2.1629055,2.001411,1.670599,2.0904176,-1.4141902,-0.03156437,-0.10652265,-2.1000686,2.0326126,0.18622169,-0.580209,-0.43382064,1.2748835,-0.18252788,-0.49655,-1.4102213,-0.008372843,-0.6270959,-0.40130734,-0.23509519,0.8964845,1.6513253,-0.45403188,1.2338383,-2.04326,1.8375764,-0.7763389,1.4664884,-1.5524008,-0.0919321,-1.2285601,-0.4282252,1.370141,-1.0012572,0.11738479,0.13129342,-1.1656406,-2.3635945,-0.9153563,-0.88761747,-1.3022975,-0.08557989,0.038485743,1.1432662,2.327331,-2.0217173,0.093456395,0.6669457,-0.55536366,-0.16024859,1.167378,0.32235715,0.388495,-0.7820244,-0.89134586
cell_1397,0.114166096,1.0683334,-0.86558574,-0.790818,-1.4087927,0.9380402,0.43863517,-0.12859017,1.3863736,-1.3169225,1.1267276,1.1462384,-1.657746,0.5619602,0.9477881,1.279119,0.2429231,-0.24126352,1.3858027,0.4643834,-0.6195347,2.3081572,2.2852592,0.72481596,0.60165054,0.36247656,0.5746482,-1.163962,0.975814,-0.75718635,-0.8456499,-1.6290805,-0.7514947,1.0846949,1.5962489,1.537448,0.98949355,0.8896327,1.6170303,0.59911823,-1.1980729,-1.0736042,0.53167903,0.90228784,-1.3425171,-1.2316684,0.48840985,-1.9987677,1.3478092,-1.2455841,0.82311636,1.1462224,0.6638283,-0.08684191,-1.3826131,-0.820267,0.08911607,-1.7630199,0.7114096,-0.44068015,-0.5740335,-1.0355088,0.96740407,1.674557
cell_1398,1.772264,0.6987348,-2.4630556,-1.3710762,-1.4427361,-1.4289278,-1.1425359,-1.188217,-1.2713807,0.5535212,1.5661446,1.5277011,-1.1639789,1.8986559,-0.51762384,-1.279847,-1.4969985,-0.42987773,-0.24479434,-2.4451673,-0.87332606,2.0509043,-1.317362,-1.3815203,0.82626355,-2.219068,-1.08258,1.8892363,-0.8953607,-1.1926658,-1.6365453,0.96369267,0.6268103,0.02232048,-0.5441077,0.8709919,1.500003,0.19369817,0.8126817,-0.25795323,-0.29612356,-0.587361,-2.055894,1.3623229,0.46170393,-1.07893,1.3537155,0.3516017,1.8298624,1.1219683,-0.82597697,1.1100805,-1.5613413,0.8336124,1.390723,1.9450188,2.025941,-2.2727025,-2.3609445,1.2809473,-0.8423741,-1.2834717,0.2520037,1.0265743
cell_1399,0.24964076,0.76894724,-1.8859993,-1.2147486,-1.3871251,0.6540979,0.6587753,0.026379585,0.635744,-1.6110828,0.041808248,0.8249428,-1.5165608,1.1214336,1.4062592,0.40489632,0.031601876,0.33947814,1.6434575,1.792699,-0.40720177,1.395458,1.8580793,1.0455339,0.0038678646,0.465986,0.9383345,-1.468323,1.7276626,-0.6956698,-0.6722444,-0.5279006,-0.30902517,0.26671317,1.6127712,1.1008439,1.1736336,1.1668268,0.65080214,-0.9612533,-0.9934226,-0.7636185,0.8305444,1.8537678,-0.7552682,-1.3783469,0.39295328,-1.3463707,0.96830523,-2.2400484,-0.16710097,0.511724,1.8248894,-0.41476697,-1.4054896,-1.4131539,-0.49004915,-2.1042335,0.847472,-0.2697348,-1.0060396,-0.6132771,0.59240687,1.5392253
cell_1400,-0.31698453,1.9853922,3.009681,3.085082,2.3901722,-2.1183164,0.84519446,1.1049861,-0.94936264,1.2940661,-1.5256431,1.4774743,1.8445853,-0.2763973,1.8617619,-1.9010001,1.2328331,2.3748348,0.2632218,0.045559123,-1.8992981,2.2337036,-2.032269,2.7628114,-0.72461855,-2.4299946,-2.171564,-1.3146167,-0.8228047,2.4567277,-1.66317,-0.3771598,-1.8965049,0.5091783,1.4037106,2.583211,1.5478224,-2.5589602,1.9183345,3.8700569,2.0669417,2.6465383,0.21187794,-0.99812233,2.5877037,-2.4058208,1.4042608,0.8975943,2.126929,0.70762205,-0.15148625,-0.0065452307,-2.5078444,-1.1333517,-1.8499527,1.5193825,-1.7139106,1.8456591,3.8495576,1.7796547,-3.0012522,-1.8856871,0.8250697,-0.16377062
cell_1401,1.783602,1.1837485,0.5787178,1.2884737,-0.5583168,0.6798662,1.2333536,1.3990867,-1.2685896,-1.5413647,1.824198,-0.7269308,-0.8941732,2.111978,-1.0208317,0.64870125,0.85359824,1.5666769,-1.3276709,-1.9038593,1.489539,1.5310178,0.8243036,0.79168344,-1.5321311,0.088906124,-2.1564453,-0.9630023,1.1898898,1.3350962,-1.6050332,0.81834954,1.2367065,-1.18223,0.89651,-0.6525281,0.67500687,0.2137678,-1.1342462,-0.92526674,-1.0473757,1.1381869,-1.8648083,-1.1623012,-1.1786172,0.9219679,0.72749335,-1.0944728,1.353615,0.90748966,-1.2414227,1.1353154,1.9718578,1.6288302,-1.5286123,-0.6657829,1.7792352,-1.2243869,0.5981519,2.0332313,1.0233645,-1.6107242,-1.1699452,1.9617896
cell_1402,0.83695364,1.2913511,-1.2681692,1.5782127,-1.4612039,1.5788182,-2.0075886,0.34841168,-1.5043298,-2.414936,-0.5800152,-0.7583884,0.6894066,1.721283,1.1886082,1.0189996,0.81939995,-0.7373744,0.36034682,0.64207715,-1.18648,1.5402881,1.3917501,1.775484,-1.6753404,-1.7075071,0.31390777,0.7130905,-1.2670372,-1.0550134,0.8837422,0.64820856,1.8026963,-1.0718518,-1.4911673,1.5816237,-0.81595814,-2.0160923,0.94118106,1.8785461,0.70664346,0.92415535,-1.8373814,0.4744464,1.195354,-0.018664777,1.3249347,0.7592559,-0.47129345,-1.7951146,0.5848338,1.1849254,0.27549347,2.2391381,-1.4023776,0.22760381,-1.1528729,-1.7095205,-0.43449748,1.748233,1.7074153,-1.0638644,1.6215737,0.9417278
cell_1403,1.3923935,-1.159519,-1.7945232,1.0482152,-0.7867866,-0.6147231,-1.8737154,0.44224697,0.80221856,0.39828536,-0.2527709,-0.6207604,-0.45515624,-1.5658814,-0.6302111,1.5443906,0.8335858,1.886277,-0.5556355,-2.2172964,-0.35696727,0.141395,-0.48246655,1.072455,-0.71610355,-1.9132822,0.23524028,0.97573274,0.922938,-1.1972463,0.042944983,-1.5340374,-1.0935104,-0.8656151,0.82721347,-0.027865142,0.6037408,1.8126216,0.64380765,1.4597896,-2.4494295,-0.8167706,-1.8743215,1.7147219,0.8199129,1.7529199,1.116523,0.33599675,2.3789952,0.72002584,-1.8209534,0.23072903,-0.9822202,0.7108758,-0.5085496,-1.3001473,1.5260185,0.41204473,-0.90792847,-0.4083556,-0.5240129,0.9702878,0.66823983,-0.47207665
cell_1404,2.3013415,-0.7085248,1.6848191,-1.2143449,0.40291902,0.18302839,-1.3834945,-0.88388103,1.4435897,-1.9794643,0.7264999,1.4929335,0.5664373,-1.026613,0.40605983,0.436853,0.923583,1.9285741,-0.58155066,-1.2729828,-0.8213353,0.051770374,0.51359797,1.3496569,0.34754762,-1.8846054,-1.3640071,-0.052575767,1.9558463,-0.102211356,-0.8041935,-1.523757,-0.87887377,1.5561739,-0.9470346,1.2445503,-0.9290097,-1.6666234,2.2088404,2.2271533,-1.965132,0.506315,-2.1099415,0.89188546,1.2690667,0.32528538,1.6124904,-1.3859761,0.7849624,-1.6080676,-1.1625676,-0.7225047,1.6879807,-0.75192994,0.7716898,-1.2381141,0.70990026,1.0221481,-1.5691817,2.1909726,1.3063114,0.91878307,-0.7646512,2.4342637
cell_1405,1.9920741,1.3015516,0.126363,-0.63994706,-1.4312527,1.8254415,-1.5611706,-0.30193993,1.2119406,1.3617089,1.6858745,-1.5119735,-1.0817033,1.7698594,-0.06692723,-1.8371327,-2.0701954,2.5808516,-1.4903219,0.15673766,0.9298499,-0.71397656,-1.0932457,-1.8054341,-2.3327484,-0.797505,-1.7865762,1.3191693,1.0829511,1.1811919,1.4439924,-2.2324452,-1.387955,1.583112,2.323146,1.1159303,-1.6476886,1.7225503,1.9591758,-1.4332495,0.5198381,2.4844565,-0.80050755,-1.2340924,-0.12604019,-2.5369048,1.9336675,1.5985891,-0.44533682,-1.7579583,1.661415,-2.1390662,-0.91605353,-0.5745264,-1.4468702,0.8297305,-1.5207746,-0.25450468,-2.1424403,-0.84580237,0.75813687,-2.3374395,-1.7644131,1.2932293
cell_1406,1.4298224,-0.42391974,0.85784584,1.5512216,0.72780627,-0.5558007,-1.2361289,1.0972958,0.8221133,-0.13732626,1.2447459,1.1648552,-1.2163444,-0.94093597,1.368363,1.7091277,-0.8131597,-0.11275342,1.1732272,1.1232867,0.58342314,0.04546997,1.3009596,-0.41075373,-1.8015313,-1.6759039,-1.1625168,-0.37196422,0.11072034,-1.2991034,1.3308446,0.21277371,-0.5352692,-1.3161014,-0.93612516,1.6687139,0.66802895,-1.4644978,1.4470694,-0.48658457,0.65851176,0.004460722,0.33905753,-1.1035564,-1.0617213,0.9934835,-0.6030809,-1.0682365,-1.2045187,0.67131346,1.1937978,-0.33314505,1.2042572,1.2921435,0.4926641,-0.6539595,-0.88372755,-0.16155066,0.5579048,0.89397883,0.8803047,-1.9866807,1.2781503,0.83972883
cell_1407,0.87297857,1.2357819,-1.2182738,2.234337,-1.3167015,1.3473932,-1.8086576,0.88059306,-1.2819617,-1.838599,-0.7571284,-0.57362086,1.1369717,1.3325199,1.3927138,0.8615217,1.2514932,-0.99506325,-0.18504734,0.6774104,-0.98573124,1.4530612,0.5195013,1.6180758,-1.763559,-1.8031113,0.33345437,1.0247957,-1.7067735,-0.8982856,1.396641,0.21551684,1.8571554,-1.1435473,-1.7410972,2.0003378,-1.0746621,-2.7513816,1.5361847,1.8607057,0.5240763,1.5382404,-1.9857564,0.38525206,0.56274164,0.6652166,1.1981791,0.9625471,-0.99580014,-1.8169593,0.64740914,1.0240673,1.0486841,2.0944386,-1.4050726,0.6057379,-0.6278485,-1.5402294,-1.0888553,1.2811849,1.325921,-1.1373937,1.607761,1.0905083
cell_1408,-0.252627,1.4855685,-0.80661356,-0.37571734,-1.5950725,1.1465262,0.57899046,-0.52730143,1.33094,-0.778198,1.3409437,0.5168402,-1.3443387,0.6649348,1.0974765,0.94627213,0.30879956,-0.74933624,1.1116457,0.82759196,-0.96948045,1.9594741,1.7516396,1.1342443,0.55285627,-0.13315228,0.13769795,-0.9172077,1.0347093,-0.7076875,-0.99353164,-1.1002804,-0.93850636,1.2837709,1.1548702,1.494517,1.0825093,0.26789725,1.5178258,-0.028561622,-1.1366457,-1.7256472,0.76505065,1.2670587,-0.7135775,-1.4754115,0.7604475,-1.6856577,1.3993595,-1.5069642,1.142736,1.140382,0.5758058,-1.0226235,-0.9874386,-0.7439271,2.4735928e-05,-1.5198883,0.62060165,-0.85654616,-0.8060472,-1.4251611,1.5491024,1.9602604
cell_1409,-0.31271285,0.76331687,-0.60232323,-0.7875538,-1.268144,1.171744,0.8812226,-0.5901883,1.9866843,-1.1915425,-0.8613984,0.72899085,-2.020697,1.3013347,1.1982801,1.3813679,0.3722235,0.5032577,2.0738244,0.37259293,-0.7569457,2.147668,1.0457344,1.5248275,0.2604469,0.52971923,0.31058377,-0.8471395,1.3340418,-0.7906122,-0.7263049,-1.1471467,-0.43670374,0.98224175,1.0449781,1.4540697,1.0804493,0.28456208,1.5907319,-0.06075649,-1.0894442,-1.2348223,0.1224947,1.1171783,-0.6002799,-1.4716591,0.586073,-1.905235,1.4473032,-1.7588857,1.0933044,0.34831393,0.76166916,-0.36116886,-1.2402321,-0.8941742,0.069073826,-1.2181774,1.1527888,-0.22213846,-0.30401003,-1.1809394,1.9100475,1.6985513
cell_1410,1.6269892,-1.0950553,0.9249009,0.82741964,0.96662605,-1.7204628,-0.2719224,0.95721424,1.7696053,0.1481952,1.1333784,1.356489,-0.96511793,-1.2852905,1.4870331,1.8567345,-0.98720205,-0.3484665,1.1624272,1.0231882,0.3169887,0.07576256,0.90686977,-0.8368975,-0.931921,-0.7161624,-0.4257036,-0.77010083,1.2336307,-1.0180659,1.3017257,0.28531414,-0.40617138,-1.6484826,-0.028999321,0.6948067,1.7486132,-0.0015578866,1.2177361,-1.3114429,-0.1308265,-1.0664723,0.8457758,-0.0488995,-1.0477668,0.90241545,-0.9512177,-1.8532538,-0.32150525,0.2859964,0.9300497,-0.30282354,0.4994692,0.9119889,0.57563746,-1.1962181,-0.83989185,0.7028879,1.6641396,0.6371328,0.022538312,-0.94577456,1.4367378,0.49572194
cell_1411,1.4469423,-1.4905046,-1.6478901,1.4238429,-1.3720312,-0.64211607,-1.521672,0.53017133,0.91964835,0.89621043,-0.93825245,-0.5028066,-0.98648965,-1.1477208,-1.1169748,0.96890825,-0.01114095,1.8135476,-1.0239344,-1.8848859,-0.44499484,-0.85542387,-1.0555613,1.0486658,-1.3272569,-2.047248,0.5113501,1.461622,1.1516616,-0.7475588,0.61452764,-1.3811945,-1.4278859,-0.9120854,0.92757744,-0.48987457,1.0608535,0.8955164,0.34905598,1.555825,-1.7651703,-0.5964355,-2.0271266,1.5308458,0.72951925,0.5648094,0.46694347,1.090189,1.5020275,0.81671596,-0.8152003,0.14083156,-1.3767068,1.0144835,-0.8680986,-0.75705826,1.5543411,0.67634225,-0.052607454,-0.12863952,-1.483263,0.9794595,0.9558932,-0.90166813
cell_1412,0.87130815,0.41954657,-1.1190007,2.5304546,-1.0416751,0.9112897,-1.5744905,1.0547564,-0.8715435,-1.0774462,-0.29777196,-0.044069886,0.891423,0.25070697,0.80914056,1.3295316,0.66351867,-0.71484965,0.2876253,0.8626546,-0.8299832,1.0335653,1.7528183,1.3537639,-1.4856472,-2.379306,0.5670032,0.7649407,-1.2665093,-1.5249313,1.8628235,1.0291923,0.8527874,-1.2403176,-2.1163383,2.1945798,-0.309012,-2.0285132,1.4007514,1.0949578,0.8087357,0.49206752,-1.4259442,-0.43775675,0.26961982,0.9061259,0.24926083,0.56736743,-1.607775,-1.3940136,0.9503252,0.8173992,0.49533647,2.3943548,-1.0882783,-0.46961033,-1.0231555,-1.3140792,0.01939392,1.7146488,0.7313816,-1.6337535,1.778679,1.2422726
cell_1413,1.01044,0.8035508,-1.8057518,2.0161202,-1.5319532,1.5356467,-1.5014809,0.8017816,-1.2442206,-1.7956917,-0.7092566,-0.5643581,1.0305467,1.2936333,0.9669951,1.4472177,1.0126901,-0.55491775,-0.1140864,0.83684593,-1.1920315,1.5307672,1.1441307,1.9150805,-1.6483505,-2.2921064,0.7512101,0.91310585,-1.8275366,-0.614586,1.4476672,0.30630925,1.6024175,-1.0712696,-1.4915107,2.380627,-1.1201696,-2.2580547,1.5115666,1.8022399,0.99312073,1.0606055,-2.257973,-0.05273065,1.3615596,0.77113014,0.51844186,0.8026737,-1.2447795,-2.135744,0.4264917,0.8802832,0.9023111,2.1483598,-1.3610353,-0.22821857,-1.1837347,-2.2135034,-0.6499629,1.8410718,1.115169,-0.9564903,1.6906903,1.2115867
cell_1414,0.07633364,0.791005,-1.0410488,-0.6500944,-1.990119,0.7982886,0.64857197,-0.47845653,1.6179119,-1.9431193,0.56513864,0.72916365,-1.8864177,1.5213785,1.4953637,1.1775875,-0.018805325,-0.047299087,1.2544951,0.6201851,-0.9388974,1.940694,1.2047923,1.1414025,0.2482216,0.16054516,0.31759962,-1.420107,1.0567493,-0.69917905,-0.95012265,-0.89388824,-0.850706,0.8846313,0.6724455,1.4656453,1.4749835,0.69837976,1.7377998,-0.091684535,-1.5268955,-1.2920415,0.14518388,0.6266854,-0.2839625,-0.93047404,0.65406,-2.1275017,1.530973,-1.349,0.8066121,0.8068058,1.1200546,-0.80189705,-1.0935847,-0.8669863,-0.7986561,-1.898631,0.55264056,-0.11139953,-0.68260264,-1.3205237,1.5517385,1.8186425
cell_1415,-0.2834521,0.93926734,-0.7997248,-0.7039044,-1.164746,0.84378064,0.82018924,-0.9864608,1.3686196,-1.1779159,0.10380122,0.56380904,-2.1036673,0.8652179,1.2657776,0.9504254,0.5836179,-0.5749103,1.1929843,0.98836046,-0.90885985,1.3038255,1.1695936,1.3581477,0.2885868,0.54597497,0.29401106,-1.3017902,1.3076313,-0.5805001,-1.1348338,-1.2748739,-1.1673377,1.3727245,1.4938302,0.9337601,0.76859343,0.86776745,1.257853,0.18031904,-0.9778415,-0.75019306,0.45936298,0.683358,-0.48114288,-1.063959,0.504564,-1.6653497,0.7860644,-1.6692147,1.3404119,0.7961038,1.369507,-0.0328874,-1.2739277,-0.6724631,-0.5493993,-1.4076903,0.90359807,-0.362905,-0.49815762,-1.4144037,1.0576347,1.6994926
cell_1416,2.3622866,0.26984408,0.79501116,0.12640278,-0.9290781,0.49688175,-0.8442344,0.9702444,1.3213111,0.335324,1.4500548,-0.7539837,-1.5553721,1.2356486,0.0557988,-1.4758261,-1.4111528,2.7094164,-1.9264432,-0.032201417,1.5187389,-0.48464054,-0.72568464,-1.8280274,-2.706599,-0.017004877,-1.4979262,0.52413046,1.8920768,1.2994246,0.45174468,-0.8232711,-0.68122786,1.4616706,1.47238,0.7422523,-0.6486782,0.7850098,0.6033988,-0.7028396,-1.2159466,1.359885,-0.5796535,-1.5202063,-0.28567868,-1.7221826,0.72980297,-0.14001572,0.7890456,-0.18413617,0.9266242,-0.36104637,-0.35704038,-0.33882996,0.2806471,1.1094755,0.4435925,-0.6815209,-1.2780604,0.28270835,0.721739,-1.7066553,-0.5293823,1.6290553
cell_1417,0.86450624,0.6428814,-1.4575584,-0.6111761,-1.3674363,-1.279417,0.8316962,1.7710443,-1.012371,-0.7735373,1.7512327,0.763857,-0.093422025,-1.4202138,1.5641046,-0.48813367,-0.7857994,1.2783887,-0.013209403,1.8904405,-0.9371508,1.0174353,0.8557897,-1.4232804,0.4667375,-1.3990355,1.3169302,-1.3493731,1.398104,0.91011596,0.732232,1.176646,0.46462068,-0.35149395,0.9334796,0.4190473,1.4641087,-0.01939249,-0.43404475,-0.72402906,0.8033127,0.46154577,0.9065938,1.2871418,1.6937048,-1.7635409,-1.0348148,-0.6503639,0.26369488,-1.3252958,-1.7374331,-1.0239422,1.170335,1.07276,-0.9025377,-0.21150163,1.091148,-1.4523343,-0.8341867,1.6869538,-1.953332,0.7634604,-0.23959652,-0.101003006
cell_1418,1.7627801,-1.528482,0.8142871,-1.4842964,0.21521498,0.46990302,-1.2731636,-0.59050894,1.4623232,-1.4874684,3.186458,1.6090754,0.5666878,-1.6322278,-0.123103075,0.3982921,1.0634667,1.8398998,-1.1214402,-1.359838,-0.5678417,-0.11806283,0.8639629,0.9115351,0.41288966,-1.8274957,-1.9297116,-0.16953653,1.826537,-1.015025,-1.1956627,-1.9532242,-1.2329452,1.0765395,-0.96552,1.4487932,-1.1108835,-0.81630456,1.9247913,2.395512,-2.4677835,0.3485509,-2.3333776,0.7727602,1.7020583,0.14469126,1.4732013,-1.2560184,0.24911898,-1.6075993,-0.84524864,-0.96106356,1.301647,-1.4997425,1.7555789,-0.7750883,1.1995713,0.71265715,-1.2563996,1.7882495,1.1974005,0.89773214,-0.13648742,1.7395798
cell_1419,1.5935148,-1.7896844,0.941841,1.7149215,0.9137139,-1.1595433,-1.502523,0.83488613,1.0126524,0.7143642,1.4794068,1.2473218,-1.0221968,-1.013722,1.0382603,1.2753667,-2.1704414,-0.82306767,1.3711818,0.04763966,0.7750699,-0.28456646,0.7290609,-1.1731808,-1.7481006,-1.5472347,-1.7580851,-1.1597105,0.7541948,-1.1171454,1.4453555,1.1972729,-0.57625717,-1.0241641,-1.1656483,1.0831053,0.8138046,-1.8191832,1.6139218,-0.6099107,1.0172093,0.10242289,0.5163084,-0.8612173,-1.393184,0.669601,-1.7221062,-1.401165,-1.2523892,1.1683933,1.5490158,-0.519083,0.40252754,1.1738753,0.7539921,-0.88139164,-1.210363,0.45754638,0.76728594,1.2344004,0.1948578,-1.3102701,0.91549253,0.73847485
cell_1420,0.046786115,0.81238616,-1.1164386,-0.43695033,-1.50783,0.83798397,0.96402353,-0.66668665,1.3395339,-1.4982992,1.0959944,1.3982415,-1.5898316,1.1720867,1.0114105,1.2989633,-0.10501295,0.03904986,1.6795814,0.38895696,-1.1675868,2.458428,1.491927,1.656312,0.35583305,0.21734181,0.25060126,-1.0837971,1.5958687,-0.936303,-1.0261035,-1.7257243,-1.1538347,0.86998844,1.6302543,1.6006842,1.1720748,0.35231042,1.8660411,0.09107561,-1.4044224,-0.6127467,0.74314225,1.6485606,-0.884366,-1.5146573,0.03178507,-1.5910441,1.3270457,-1.2271938,0.73531556,0.5856546,1.0704896,-0.8284751,-1.2846751,-0.8856853,-0.7791672,-1.5765353,0.86011434,-0.29959512,-0.6740595,-1.6492654,1.4221605,1.7367303
cell_1421,-0.6214896,0.83275837,-0.51382434,-0.40496492,-0.8326553,0.9895284,0.43717986,-0.6790786,2.1198323,-0.7265104,-0.82626855,0.8044049,-1.61682,0.6906554,1.2698083,1.2961974,0.43444458,-0.49521333,1.273824,0.55313426,-0.8118679,1.3426429,1.3890038,1.2854136,0.90035343,0.23757464,0.16453497,-1.2760326,0.7039243,-0.68528616,-0.5566887,-0.5558568,-0.9365531,1.0039437,1.145606,1.569402,1.3733901,0.3204455,1.4378786,0.20452854,-1.1623347,-1.0655905,0.63560295,0.8955598,-0.9095476,-0.74875623,0.29516214,-1.2182107,1.001231,-1.3876246,1.1998942,0.6870361,1.4747988,-0.65104616,-0.6554271,-1.2425103,-0.34820655,-0.850383,0.9285151,-0.42041206,-0.98624897,-0.8691262,1.2988937,1.8636708
cell_1422,-0.47379512,1.2745223,-1.5626363,-0.66673696,-1.3491256,0.9531932,0.7632969,-0.4521687,1.1647162,-1.3930371,-0.31870395,0.94769776,-2.2381213,1.4894072,0.7617958,1.3872278,0.59561074,-0.2279545,0.9980968,0.0072592497,-0.7652092,1.6776397,0.79112965,1.2877142,0.924172,-0.02493602,0.28246757,-0.9518383,0.9422429,-0.25359935,-0.8249723,-0.7795151,-1.3641515,0.8791525,1.2021034,1.7338071,1.040671,0.8621799,1.2292392,-1.0717263,-0.8226031,-1.5129035,0.3458432,1.3354731,-0.3120923,-1.6172007,0.2509959,-1.3187982,1.1630328,-1.406785,1.6374233,0.8345836,0.9669069,-0.6872091,-0.72467464,-0.62554115,0.65954083,-2.123982,0.7913851,-0.0146496,-0.9700023,-1.398205,1.5417475,1.4160361
cell_1423,1.8399948,-1.9685342,1.1396589,1.8926793,1.1323628,-1.997941,-1.5098041,1.1474898,1.4827064,0.9464812,1.4970313,1.3083858,-0.54932994,-1.0736424,0.98532,1.1785899,-1.9649434,-0.06289815,1.23509,-0.17788601,0.9993926,-0.8037685,0.84172535,-0.47039288,-1.6874799,-1.3769767,-1.2503669,-0.22079322,0.639556,-1.1381066,1.2802788,1.1800444,-1.5352725,-0.9182156,-0.5819751,0.7450466,0.9468666,-1.6451411,1.7786701,-0.82161474,0.9354203,-0.8751817,0.55575836,-0.5208925,-1.1196105,0.5419941,-1.1268256,-1.5575254,-0.45218092,0.9528539,1.5032398,-0.61376965,0.74906117,1.6347691,0.6107012,-0.81672484,-0.12847215,0.67866164,0.32602808,1.4151331,0.6975207,-1.4578311,0.92095315,0.43912926
cell_1424,1.6201258,-1.0815135,-0.827792,0.755117,-1.3381962,-0.9360321,-1.4444114,1.0447464,0.58118427,1.0489655,0.3877563,-0.29541013,-0.9070359,-1.5912626,-1.0998225,0.92118245,0.5941584,1.5472552,-0.8750089,-1.9305179,0.15674248,-0.5348946,0.1488527,0.23027308,-1.4576131,-1.6404462,0.15320942,1.2687483,1.448287,-2.0294788,1.0724312,-0.8167063,-0.18409681,-1.2040607,0.8970691,-0.9613091,0.9540009,1.2288814,0.4833631,1.1909916,-1.4877567,-1.9165618,-1.1362858,1.7237995,1.3082879,0.906748,0.292255,0.27958462,0.97853875,1.3407216,-0.7042877,-0.07532245,-0.42928416,0.7687615,-0.49195415,-1.1557275,1.700491,0.28681624,-0.53782976,-0.6277322,-0.7114551,0.68652505,1.3292872,-0.78044826
cell_1425,0.9125326,-1.7176597,-1.2039771,1.971365,-1.1914662,-1.6728638,-1.4267719,0.8409306,0.7251789,0.3583894,-0.70075554,-0.6815472,-0.81032825,-1.3709705,-1.3749137,1.3557442,0.07410669,1.8999319,-0.933379,-1.8207741,-0.22547762,0.057982802,-1.1271344,1.1721692,-1.2069783,-1.6722078,0.53460014,1.0312861,1.110094,-1.3925152,0.61669976,-1.4593741,-1.4796567,-1.4659027,0.60772586,-0.6860505,0.51183164,1.0400707,0.2411195,1.8406394,-1.3482345,-0.8638996,-1.4594845,1.2528745,1.3905938,0.90776235,0.23669398,0.74104095,1.3811718,0.92717594,-0.7449827,0.31414676,-1.4050528,1.376907,-1.0200708,-0.2796744,1.8110263,0.5579531,0.054439675,-0.6582097,-1.3649073,1.260569,1.0641209,-1.4433609
cell_1426,-0.9864155,0.8887231,-1.8721087,-0.4130444,-1.6174115,1.3504782,0.14481235,-0.9579403,1.4412212,-1.2776866,-1.2478833,0.16920856,-1.4270402,0.6934014,0.76468104,0.6482906,0.30254295,-0.26883107,1.1190199,0.77767956,-0.3830662,1.4854304,0.88914573,0.929087,0.5911774,0.3403604,1.2814454,-1.1424657,0.9245763,-1.1191509,-0.5806583,-1.4016465,-1.7358992,0.6117908,1.0660666,1.6970514,0.8239416,0.6358759,1.3017441,-0.020365715,-2.2119389,-0.72038424,0.68881035,1.4261117,-0.85966945,-1.1328509,0.66550326,-0.3655423,1.2819297,-2.0325844,0.61527896,0.8532336,1.7809386,-0.4046503,-1.3497794,-0.7029272,-1.2167877,-1.3107628,0.7066066,-0.53245527,-0.9632326,-0.35359523,1.5968442,1.1020395
