,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,feature_16,feature_17,feature_18,feature_19,feature_20,feature_21,feature_22,feature_23,feature_24,feature_25,feature_26,feature_27,feature_28,feature_29,feature_30,feature_31,feature_32,feature_33,feature_34,feature_35,feature_36,feature_37,feature_38,feature_39,feature_40,feature_41,feature_42,feature_43,feature_44,feature_45,feature_46,feature_47,feature_48,feature_49,feature_50,feature_51,feature_52,feature_53,feature_54,feature_55,feature_56,feature_57,feature_58,feature_59,feature_60,feature_61,feature_62,feature_63
cell_1343,-0.98103386,-0.33236024,1.0285065,-1.11073,1.5882385,-0.9925488,-1.2997186,1.1590927,0.85147846,0.48976114,-0.39874884,-1.009728,-1.6867286,1.0065345,1.5690434,0.9218242,0.98630154,1.0137042,-0.20754243,-1.3857539,-1.1508677,1.4806719,-0.62565285,1.1806759,0.54984343,-1.8568559,0.4223007,0.98115605,0.57524693,-0.77924347,1.0939093,0.59302926,-1.5088209,-1.8796517,-1.2364836,0.6404556,-1.0127703,-1.7014624,-1.2076905,0.94457996,-0.8017316,-1.4077965,0.46344107,1.674377,-1.5873127,-1.0864165,0.91081375,0.78176343,-0.42257637,-1.8864561,-0.9685543,-1.5590268,-1.5898565,-1.3674276,-1.4255096,0.56011295,1.532506,0.8026123,-0.5197874,0.63525766,-1.2965686,-1.0301397,0.9587279,-0.5585892
cell_1344,-1.7842178,0.14721942,0.011452163,0.81714875,2.175901,-0.26642233,-1.7795687,0.915866,0.58881944,-0.31177813,1.1812128,-1.7155411,-2.0937157,-0.8192922,-0.018140703,2.418256,0.9843493,0.17179215,1.2727621,-0.7116568,-1.8401524,-0.3899455,-1.4235288,2.3448963,-0.21709582,-1.7776322,-0.68086886,-0.048461393,-1.5773742,-2.0852132,-0.27105483,1.1625798,-2.128281,-2.1875439,0.58747125,-1.2183907,0.7531285,-1.7664986,0.7119251,2.630143,0.79591346,-0.53888464,0.70034254,1.9706159,0.86376905,-2.2020137,-0.8338756,2.7112963,0.38038337,-0.98777825,0.23134932,0.46970522,-1.4690111,-2.168888,0.12738413,-0.55696565,2.5759091,0.3366121,-0.13967001,0.044933364,-0.12578902,0.9842577,0.7354871,-0.3510422
cell_1345,-0.5525087,0.36487854,0.88435477,1.6659199,-1.223798,1.9914576,-0.9361175,-0.079327025,1.2022786,-2.2065504,0.8056704,2.0115864,-2.5135407,-0.24123985,1.4474845,-1.4022937,-0.75151885,-0.5212949,-0.05445975,0.84749717,-2.4190443,1.0093027,0.9403158,-0.14716688,-2.4031928,0.8395588,-0.1969551,1.2753954,-2.9815416,0.5905771,-0.9807276,-0.27156872,-0.72044456,1.133938,-1.7301534,0.49020594,-0.95354974,0.78200036,0.31549805,0.533707,1.3578695,-1.9653267,0.054409385,-1.1268233,0.4931591,0.2543275,-1.3016262,0.21258418,1.7784691,-1.0861208,0.2870261,0.7964786,-1.6564552,-1.4693837,0.22785589,-2.7150357,0.8599056,0.07155951,2.471969,0.9916384,1.4965847,-0.5869384,-0.33396018,0.23134138
cell_1346,-1.0413343,1.5210422,-1.2979937,1.247617,-0.5419212,-0.78078127,0.35138184,-1.3102198,-0.90511256,-0.6015841,1.7685913,-0.14106414,0.22558892,1.7318039,-0.8903537,1.2734631,-1.0153232,-1.4100479,1.5242648,-2.3091762,0.97648174,1.4165895,0.86188066,0.72547656,-0.24879953,0.89697915,-0.7027312,-1.2324295,0.4341973,1.0015929,-1.1251745,-2.098394,-0.1282877,-0.5362766,-0.7904905,0.76129067,1.2095157,-0.5976187,0.72104776,1.4827908,-0.50573397,-1.0048683,-1.2098356,1.1076356,0.45859903,-1.7725475,-1.4666972,-2.4006162,1.0695415,0.24278538,1.8518296,1.2281686,0.21251564,-0.45942897,-1.709897,0.89541,0.6470072,-1.4567997,-0.85383594,1.8904738,0.013731062,-1.4559906,0.5230361,-0.8397266
cell_1347,-0.6616884,0.99541473,-1.0577003,1.2393095,-0.9572431,-0.20814425,1.008391,-1.2198858,-0.79977906,-0.05446082,1.8126751,0.30056256,0.9140978,1.7778201,-0.9364541,0.4028479,-0.49981254,-1.0853888,1.4872215,-1.6381907,0.91457176,1.2807555,1.0673993,0.60410994,-0.21784085,0.45636696,-1.575105,-0.9094339,0.6439388,0.93684196,-0.9208741,-1.521157,0.4732357,-0.77732587,-0.6281958,0.073007524,1.4173266,-1.1900816,1.3131253,1.6721857,-1.2060733,-1.6181352,-1.7237535,1.0764382,0.41106117,-1.4935288,-0.79029137,-1.2301459,1.4724696,0.7085016,1.0196663,1.7197671,0.096984476,0.20181668,-1.0783077,0.9759245,0.9297236,-1.6172539,-0.22272752,0.92508954,-0.5503794,-0.841512,0.7496176,-0.31324756
cell_1348,-1.8472569,-0.63441664,1.2342782,-0.71364427,1.1092987,-0.7779068,-2.4426343,0.29005745,1.1030147,0.15371254,-0.79681724,-1.0246085,-2.4070907,1.2913082,0.89259124,0.83554476,1.4499965,0.9279729,0.5936187,-2.3784432,-1.1590645,0.9960767,-0.45948392,1.514376,0.36854434,-2.1062553,0.4647354,0.9501206,0.8859708,-0.74491507,0.9570079,0.21194851,-1.8633568,-1.2818261,-1.1793128,1.2253914,-0.3920923,-1.377762,-0.9815101,1.6455283,-0.55128896,-1.8532887,0.29367268,1.2350694,-1.4615456,-0.9604715,0.5070186,0.8777275,-0.16012488,-2.1754878,-1.0525326,-1.4622418,-1.9958361,-1.8685634,-1.1827643,0.7543367,1.4451231,0.86941975,-0.54956675,-0.38776362,-1.2713318,-1.0345471,0.84410876,-0.43544805
cell_1349,-0.8602713,-1.5479791,-1.495704,-0.89910024,1.5127859,1.5247756,-0.6766269,1.4956108,-1.5400392,-1.1458527,-1.0778846,-1.3300968,-0.44559172,1.8979294,0.30667907,-1.0578941,-1.5626162,-1.9524957,-0.026050597,-1.4546314,2.150889,1.3471739,-0.29854602,-1.8867141,-1.3828397,-2.0899017,-2.1220305,0.69335663,-2.5933166,0.6032757,-1.2265029,0.6120632,0.68998766,1.6974494,2.3435867,-1.0944399,2.236551,-2.2977588,-1.458905,-1.2395782,1.6900731,1.5968189,-1.502938,0.32826447,-1.5680985,-1.3067865,1.8572409,1.6537759,2.3055267,-1.9593924,2.1621847,-1.5344739,1.9473753,0.9436607,-1.7406955,-2.0385666,-0.065098196,-1.5206167,2.7261503,-1.0060626,0.75280607,-1.8361288,-1.0915816,-1.576508
cell_1350,1.7468239,1.2605106,-1.2275195,0.7685231,-0.35057652,-0.57616365,0.4960649,0.5599077,1.4271578,-2.32589,0.53427345,-0.75225115,-1.7028941,-0.51886827,1.224745,-1.0973591,-0.7036806,-0.3080166,-0.9576552,-0.15252492,0.35456046,-0.27004617,-0.28207654,1.0222986,-1.3218293,-1.3498095,0.7874824,-0.82532144,0.3198304,-1.6355385,0.96371365,-1.274381,-1.8229388,-1.6477395,0.5955477,1.0138887,-0.68920726,-0.023529828,1.6923671,-0.5606036,0.9620067,1.0815294,0.93586254,1.1484348,0.528159,1.0532107,1.0675175,-1.6259694,-0.9434566,-0.0817564,1.1589789,1.518385,0.5009152,-1.6543585,-1.6925217,-1.0478188,-1.1910858,-0.8578973,1.1507682,0.72571397,-0.47812787,-1.0708044,-0.48264843,1.9350768
cell_1351,0.73582923,1.1572403,-1.2121391,1.2670401,-0.004272349,-1.6211149,1.1030642,0.7511064,0.7892878,-0.36950755,0.94371784,-0.5324835,0.3055116,-0.28513688,-0.11652361,-0.04072316,-1.5508246,-0.9999927,0.22101109,-1.5575309,0.2672361,1.0684559,-0.11441766,1.1748927,0.5564307,0.5381948,0.15406343,-0.90865225,1.671928,-0.77182674,0.9777751,-1.7678778,-0.4710484,-1.1679883,-0.27752656,1.2025843,0.63053006,-1.4506241,0.9175558,1.2009166,-0.43029273,-0.05481513,-1.002355,2.617344,0.009528384,-1.3404452,0.2926972,-0.51448417,0.6216363,0.88679594,1.7818267,0.009074375,0.6341218,0.1316067,-1.6941509,1.0491875,0.47671616,-1.3452715,-1.0552661,1.2963347,-1.675722,-2.2953696,1.0693458,-0.09049617
cell_1352,-1.3815492,-0.6760354,1.3291955,-0.69491506,1.7978203,-0.3053226,-1.5810275,1.0385549,1.7748836,0.2804262,-0.21810493,-0.62065685,-2.0194428,1.0471046,0.86673766,1.1717424,1.1621115,1.0059657,-0.09884447,-1.922536,-1.0453941,1.2522538,-0.5473073,1.6838317,0.78174007,-2.1811361,0.69824755,1.1335107,1.0167185,-1.0974998,0.4972904,0.3152088,-1.8645649,-1.3246984,-0.8371428,0.9775527,-0.6682868,-1.7173796,-1.406963,1.3641351,-1.2377808,-1.3655301,0.34671438,1.2905409,-2.0846794,-1.2982284,0.65166306,0.3649031,-0.41277665,-1.5924599,-0.8156323,-1.0370114,-1.9162897,-2.3427727,-0.77868164,0.76873255,1.503296,0.7531724,-0.87088996,0.15320247,-1.6053059,-0.8114556,1.1391566,-0.6450144
cell_1353,-1.4541618,1.742324,-0.5004406,1.2095392,-0.44354904,-0.5944716,0.96993834,-0.9312273,-0.83962655,0.17251809,1.7548437,-0.18231608,0.7581718,1.4866173,-1.1418573,0.5793774,-0.518312,-1.1747465,2.006103,-0.81598634,0.7879056,0.81794703,1.9040782,0.59266555,0.13541153,0.09507928,-1.1540527,-0.944012,0.76000106,1.3341856,-1.0143127,-1.0671635,0.6725874,-1.5152653,-0.3439566,0.18097267,1.9492207,-1.8599002,1.0226034,1.2233514,-0.73270345,-1.7876357,-1.8542953,0.5102769,-0.13996832,-1.4483941,-1.2719138,-1.0285069,1.8405793,0.16478558,0.09633084,0.5971128,0.3470845,0.15241957,-0.100497365,0.82610863,1.7203828,-0.6052568,-0.6794416,0.90595204,-0.26757202,-0.4733693,0.74182355,-0.081181526
cell_1354,-0.5736422,1.7801088,-1.3019103,1.4622757,-0.89188397,-0.8128425,0.47096103,-0.90511334,-0.5444279,-0.39994627,1.637308,0.5947585,0.6396301,1.7620269,-0.8224173,0.7225525,-0.7821267,-1.0426207,1.6716701,-1.7789836,0.9108188,0.8803821,1.2829152,1.0784056,0.3538623,0.56980276,-1.4400425,-1.0600077,0.34207484,0.4872797,-0.6633197,-1.42875,0.45551777,-1.0632263,-1.258559,0.37294406,1.7044713,-0.7242987,0.89163405,1.588206,-0.6633588,-0.98004246,-1.2467365,1.267586,0.17483476,-1.0977418,-1.1822188,-1.3167666,1.3124378,0.30760205,1.0422542,1.3058232,0.5066938,-0.09546244,-1.0640006,0.55541503,1.2302449,-1.2584981,-0.36077127,1.3718619,-0.636464,-0.98158324,1.2840403,-0.48347682
cell_1355,-0.7284195,1.6486311,0.44994372,0.55703616,-1.6496935,-0.3088589,0.37391207,-1.0888721,1.3202738,-1.6710445,0.123140275,1.980815,-1.4743501,0.6069934,2.0513391,-0.3050208,-0.51666677,-0.7712156,0.20652431,0.88225913,-2.3069105,1.2652193,-0.6632279,0.0857248,-1.1096399,1.0668509,-0.8692552,1.2303324,-0.9114579,-0.30536616,0.47032225,-0.0691576,0.23575333,0.48818684,-1.5947069,0.33846623,-1.4684533,-0.42558044,0.65774834,1.6650548,0.00053671,-2.2820058,-0.33026272,-0.44329306,-0.48946628,-0.18376449,-1.2911426,0.10259014,1.0604725,-0.5019189,-0.63253915,0.5975054,-0.11149213,-0.6531862,0.20945142,-1.783105,1.3418285,0.05520261,0.9697393,1.1793182,0.112427086,-0.49237934,0.3002575,0.79493237
cell_1356,0.7606932,1.2068022,-1.1970599,0.5960927,-0.33499855,-0.6081264,0.60869557,0.6097245,1.2889826,-2.6428323,0.16729558,-0.8062013,-2.0974977,-0.42412582,1.243605,-0.6122465,-1.1611243,-0.32974866,-0.65682155,-0.7648879,-0.14578854,-0.20324835,-0.6568164,1.5546451,-2.1188002,-1.2991514,0.45898113,-0.81536794,0.1493637,-0.97817206,0.87423396,-1.8411398,-1.9596546,-1.0217102,1.0630599,0.96322817,-0.78965604,-0.76270807,0.7172778,-0.6635553,0.4719226,1.3341155,0.93475276,0.99044096,-0.20921646,0.9484718,0.57284343,-1.3202724,-1.0097721,-0.16344371,1.7782714,1.281171,0.46759513,-2.052289,-1.7465056,-1.5885587,-1.143561,-1.4222422,1.2120643,1.4423925,-1.2013423,-1.3486265,-1.1027572,2.0167902
cell_1357,1.7992458,1.1398549,-1.172965,0.27014703,-0.57304776,-1.6509435,0.36673892,-0.4564121,1.4289519,-2.3830845,-0.5536499,-0.16777799,-1.4752992,1.2631264,0.99348795,-1.2403095,0.28715083,-0.2162692,0.38955337,-0.76539445,0.54000276,-0.30993176,-0.5322862,0.7561858,-0.89846194,-0.67546403,1.171395,-1.5153079,0.21800214,-1.178355,0.6609169,-1.4483467,-1.9474491,-1.240605,-0.18283096,0.6044804,-0.118519455,0.2332536,0.69885564,-1.3040668,0.40944135,-0.3719566,0.70113194,2.2983375,0.65344495,0.30657622,-0.8413582,-0.92889154,-0.07060817,-0.46309108,1.8610555,1.5877267,0.60560834,-1.0216432,-2.526049,-0.16234873,-0.8756253,-0.2703178,1.125699,0.9064578,-1.0190586,-0.90069795,-0.31474757,2.0087113
cell_1358,-1.7467082,2.604914,-0.3452214,0.4205183,-0.71393013,-1.0303435,0.8246761,-1.4596298,0.39908823,0.49876118,0.4221275,0.19348256,0.53498214,2.5738478,0.19956657,-0.17484376,-1.4335238,-0.5749184,1.178381,-1.6338142,0.85300815,-0.33305416,0.77215016,-0.34234512,1.4902861,-1.2753625,-2.0631864,-0.49176115,1.4975684,0.86308193,-0.96263266,-0.4799273,1.4954858,-1.2193116,-0.20480442,0.08649244,0.8476901,-0.74247754,0.2574746,0.76538265,-1.2350645,-1.3099163,-0.17417663,1.6617631,0.40663755,-0.5441968,-0.4293024,-1.4525644,0.9409598,0.087055475,0.41439837,0.8861588,0.41989064,-0.9100384,-1.5696201,0.91853327,0.13857463,-1.1263779,-0.11119585,0.44731113,-0.6730404,0.2685752,0.43166265,-0.48240614
cell_1359,-0.3774014,1.0259662,-0.8896903,1.4432707,-0.6930642,-0.547422,0.5223531,-1.560338,-0.6297909,-0.2872927,1.1684062,0.37412766,0.43501875,1.3950068,-0.60073465,0.95639366,-0.48743173,-0.4856532,1.4721049,-1.1739886,0.96292424,1.1176077,0.45424658,0.8691384,0.2738381,1.4710994,-0.88854647,-0.8012757,0.6504722,0.9408373,-0.87335396,-1.0649691,0.11359479,-0.64615643,-1.3996828,0.62013966,1.0194759,-0.4201281,1.0794101,1.1464343,-0.6879401,-0.8613519,-1.499114,1.2331711,0.87773776,-1.3642333,-1.2354805,-1.0534763,0.59902036,0.5618352,2.0980685,1.0677067,0.68761593,0.7030512,-1.4193186,0.13885996,1.526711,-0.96490836,-0.75325495,1.3099747,-0.8521317,-1.2809148,0.5698801,-0.51329684
cell_1360,1.1562991,0.8740957,-0.9480896,0.8947694,-0.29032877,-0.67974126,0.49784726,1.2239981,1.4783567,-2.1299691,0.46115547,-0.79094034,-1.8663609,-0.46462327,1.0982605,-0.92759836,-0.49074227,-0.2234884,-0.058539987,-0.07752043,-0.22603199,-0.54548746,-0.68916035,0.96478164,-2.1214406,-1.3329494,1.1816862,-0.56915236,0.35502255,-1.1028732,0.83487993,-1.7524482,-2.187986,-1.4266407,0.6276491,1.1992652,-0.86368024,-0.23876093,1.1408182,-0.71176165,0.5998962,0.66814625,0.65006286,1.0181944,0.19220154,1.7216388,0.3874001,-1.8514832,-1.1791757,0.315664,1.2194313,1.0672367,0.23356186,-1.0161641,-1.6600146,-1.3523868,-0.8910078,-0.80346966,1.031316,1.3876573,-0.5937571,-1.4403673,-0.8630664,1.8326577
cell_1361,-1.2809234,1.2372159,-1.2061355,1.0919778,-0.2691468,-0.8164114,0.5977897,-1.4013765,-0.51187277,0.6248269,1.5767019,0.5950955,0.784127,1.596944,-1.379983,0.7614199,-0.4862288,-1.383062,1.3979267,-1.8046895,0.7504959,0.8534796,1.3541715,-0.037760507,0.74984884,0.5210447,-1.1655184,-1.6873897,0.51975435,0.84031427,-0.9927649,-0.2556097,0.95687294,-0.69656664,-0.12826952,-0.2667143,2.6612656,-0.7124475,0.88522625,1.3576614,-1.0448318,-0.9977519,-1.86109,1.7969416,-0.38161165,-1.6221946,-1.4418762,-1.2326347,1.8266463,0.07335764,0.85225594,0.94247824,0.59093726,0.56521636,-0.7969281,0.97205585,0.55714417,-0.6112176,-0.72500026,1.3966854,-0.5736575,-0.90158236,0.70924777,-0.31880805
cell_1362,-2.5580978,1.3740294,-1.0023973,1.8410629,-0.51887214,-0.210803,0.6396873,-0.990224,-1.607161,0.82675153,2.4019449,0.38336918,0.3347697,1.3060613,-0.9775051,1.0765204,-1.1655011,-1.4706604,1.6158392,-2.035724,0.62696326,0.437742,1.7740507,0.4644097,0.15046707,-0.4688319,-2.1091416,-1.5928768,1.0334147,1.3971831,-1.5143062,-0.9745604,1.3822602,-0.9712114,-0.23477995,0.6629962,1.984338,-1.6083877,1.0215919,1.7380863,-0.42836124,-2.1825008,-1.8839004,0.6357609,-0.33684435,-1.7200644,-0.8418989,-0.521049,2.2970762,0.42225617,-0.023498923,0.34522974,0.21412314,0.19503117,-0.5020151,0.23236012,1.8628427,-0.91753894,-0.4866563,1.2598915,-0.087465934,-0.47163647,1.0237293,-0.6127436
cell_1363,-0.6217507,1.5299532,-1.045077,0.8595192,-0.2858712,-0.8677719,0.51715446,-1.7408304,-0.65596014,-0.4002001,1.5840282,0.14966391,0.7143193,1.8198789,-1.0462923,0.51930255,-0.71779585,-0.8735751,2.1573906,-2.0076878,0.9560652,1.3515311,0.59800863,1.155555,0.36782974,0.8669293,-1.8272893,-1.5670614,0.4908136,1.3324362,-0.3478945,-2.0663488,-0.19832447,-0.4510864,-0.08064294,0.14807464,1.452041,-1.3386524,0.79096663,1.0432328,-0.90176886,-1.232824,-1.4648051,1.3224916,-0.11899625,-1.1656361,-0.84566593,-1.5033104,0.9612227,0.19029199,1.7457795,0.95077145,0.7490411,0.4415655,-1.273082,0.7668272,0.9983688,-1.3391854,-0.2240135,1.0459114,0.13453615,-1.2183142,1.2594217,-0.28389826
cell_1364,1.4397094,2.2505038,0.8980553,-0.4757814,0.24145733,-0.5017364,-1.5265422,-0.34219983,1.4307182,-1.3990916,-0.09414971,1.8681896,-1.9470394,0.291974,-0.32003015,-1.6968254,0.67640114,-1.493013,0.8664155,1.2841938,-0.48444808,1.2732317,0.21688068,0.31899422,0.08307111,0.32336277,0.8912484,-0.8745594,-0.46309477,0.48345172,0.22267056,-1.3396927,-1.6807814,0.6298018,-2.0654664,-0.027542874,0.35072297,1.376097,-1.0334725,-0.12890393,1.656394,-1.7299873,0.8393936,1.3376584,-0.8319654,-1.3545009,-1.3791203,-0.0062642097,1.3509061,-2.0048842,-1.4862067,1.5289811,-0.679245,-1.5702715,-1.2158759,-0.20186996,-0.983575,0.49657393,1.7377045,1.3978105,-1.0396638,-0.13119051,-0.9262357,1.7055222
cell_1365,1.2265536,0.8355158,-1.0701947,1.0369217,-0.8488207,-0.89974916,0.9480894,0.49099952,0.9042425,-1.3712959,0.12009318,-0.6622394,-1.3715653,-0.23106295,1.3212199,-0.2955929,-0.6678202,-0.42331138,-1.05701,-0.043148555,0.10411378,-0.59725064,-0.74837685,1.7143185,-1.4690356,-1.4880123,0.6803763,-0.6850248,0.84712267,-0.87132156,1.0829723,-1.1657006,-1.2519624,-1.114615,0.9109509,1.5396607,-1.3375868,-0.17957899,1.1403921,-0.8456575,0.18300882,0.6274355,0.665547,1.3683705,1.0211501,0.5551345,1.1782236,-1.5656304,-1.1346755,0.43840653,1.3062131,1.7290989,0.41263294,-1.0555354,-1.7696074,-0.7238837,-1.0944533,-0.9711459,1.1153655,1.4173367,-1.1962512,-1.2120125,-0.8110254,1.1625584
cell_1366,0.9526317,-0.5305279,-1.134317,-0.8505073,2.185488,2.2780983,1.430328,1.6165588,-1.0147259,-1.3568699,0.78675187,1.7776483,1.0312618,-1.3489246,-1.6938856,-1.8525722,0.17861472,2.2253969,-0.30454785,0.7419991,1.9751205,1.0533632,-1.5465541,1.5915205,0.4987053,0.9915018,-2.5679069,2.1363149,1.3666916,-1.2500564,0.748509,1.148413,2.3812025,-2.2477992,-1.2219558,-2.011304,0.94646627,-1.0093887,-1.3972334,-1.0679882,2.1859105,0.97888124,0.53989744,-2.2005029,1.5424204,2.248677,-2.2653434,-0.8312212,-0.9708115,-2.1286342,-2.1886826,-1.8697127,1.2209725,0.68118536,2.0922835,-2.5881104,-1.1323068,2.0337923,-0.88308394,0.23731402,-1.8458035,2.3822641,1.4503627,-1.1893263
cell_1367,-0.33469984,0.6177757,-1.242157,1.1766108,-0.16105543,-0.6941644,0.5636785,-0.7593281,-1.0839683,-0.26929638,1.2423459,-0.23687595,0.2864641,1.1780925,-0.9568594,0.9833983,-0.7740586,-0.9613973,1.738343,-2.6335683,1.2101458,1.0957931,0.64694786,1.4292939,0.338159,1.5680168,-1.4444212,-0.6503284,0.5997473,1.3123064,-0.50344676,-1.7170663,-0.09290084,-0.7543292,-0.5980936,0.3985693,1.5171391,-0.54790497,0.73739076,1.475944,-0.3561241,-0.42706236,-1.3481339,1.9447122,0.20427117,-1.2628713,-1.3854232,-2.0821204,1.0223836,0.5632447,2.4159002,1.0512673,0.38129002,0.04788412,-1.5102506,0.32689017,0.8075296,-1.7905643,-0.45376474,2.010642,-1.2051015,-1.5794337,0.8297685,-0.14517875
cell_1368,3.3375168,-1.9102358,1.4337357,-1.6977988,1.6433187,-1.6482953,-2.751265,0.3142942,1.1387309,2.0140233,1.1497097,0.63004196,0.92305493,-0.92815197,0.97336054,0.6915139,1.5608256,-1.2226193,0.62533504,1.2784704,-2.869638,1.1593188,-2.0499873,-2.2146065,-0.85156465,2.1371202,-1.9693755,-1.369484,1.9711187,-0.8047416,-2.5706425,1.0805755,1.2173576,2.7226741,1.9541113,1.6579062,-1.089136,0.3263148,1.6589926,2.6107342,-0.30990216,0.84979683,-2.2864625,1.5966702,1.3033885,1.1961263,1.521502,-0.48114106,1.7527156,0.9675311,-2.4568462,-0.6382574,1.8656559,1.2068076,0.6473212,-0.5826314,-2.1067188,-0.4637407,0.608222,-3.5739954,0.5035617,-0.016455596,-2.9396358,2.161809
cell_1369,1.3159223,1.4384724,-1.3436623,0.54927063,-0.44630972,-0.639895,0.77568704,0.5538433,0.73693967,-1.5080993,0.06044539,-0.4469026,-1.6621964,-0.46569806,1.2800366,-0.87781596,-0.79743683,-0.3834938,-0.70871085,-0.42443407,0.5141704,-0.78873944,-0.5138256,1.2462618,-2.2408633,-1.0680063,0.75103277,-0.53626823,0.4048582,-0.8155034,1.4251916,-1.4646003,-1.4860379,-1.2967302,1.2463921,1.1596663,-1.0102394,-0.38015896,0.91660494,-0.877871,0.12522912,0.46158937,1.3014115,1.4434195,0.34917745,0.8093662,1.0928484,-1.30477,-0.83913237,0.18757561,1.497895,1.045898,0.21140257,-1.8968091,-1.8441277,-1.1039673,-1.3271813,-1.4358153,1.2495338,1.7473756,-0.36948788,-1.049316,-0.9542368,1.68835
cell_1370,1.7030112,-0.3357173,-1.1389252,0.93573105,-0.83681285,-1.0183264,0.094142646,-0.051811695,1.4925317,-1.7491945,0.23776455,-0.51034105,-1.6457775,-0.17042008,1.7751306,-1.2392225,-0.3011676,0.76650876,-0.36658677,-0.87124836,-0.51245874,-0.21883321,0.1501956,1.6919569,-2.0320966,-0.73984927,0.66617894,-1.0116996,0.4311512,-1.2553338,0.55045724,-0.988577,-2.692618,-1.250669,-0.1014131,1.8654753,-0.7243633,-0.24607149,1.4285142,-1.1045247,0.47977334,0.19805467,0.9072283,1.5719687,1.1484802,1.31324,1.0308107,-1.6835406,-1.0113726,-0.26859206,1.4592198,1.330194,-0.14542708,-1.3974454,-2.233129,-1.0070198,-0.7404669,-1.3900112,0.9750654,1.0929458,-0.53561056,-1.5070573,-0.71874833,1.8743899
cell_1371,-0.95872664,-0.45924687,0.69585913,-1.0424743,1.2125088,-0.7604264,-1.1569105,1.3410432,1.0458221,0.4533773,-0.6055154,-0.63433397,-1.1367165,1.0685476,1.0047841,1.2282887,0.74315816,0.871266,-0.34193274,-2.2183325,-1.1741421,1.596943,-1.2255647,1.2567314,0.7302927,-1.1878703,0.17779402,1.732794,0.31465653,-0.8977045,1.0251726,0.8462299,-1.635423,-1.7115543,-1.1514952,0.75995564,-1.0027225,-1.5875835,-0.7371146,1.1361005,-0.62832665,-1.0283425,0.7702449,1.6252527,-1.7615514,-1.0551999,1.0418665,0.6271929,-0.4946691,-2.1932545,-0.28303984,-1.0927657,-0.56094724,-1.2513809,-1.3051943,1.2945579,1.6577502,0.70793796,-0.6074192,0.21003768,-1.4412845,-1.6402073,1.3616835,-0.86621004
cell_1372,-1.516787,-0.59980273,1.1001669,-1.1909568,1.1337122,-0.6018208,-2.3012695,1.0824099,1.3822681,0.24087194,-0.5403594,-0.9307293,-1.5755395,0.87141407,0.69922817,1.218404,1.3417661,0.69861543,-0.24282034,-2.279568,-1.3333378,1.0443795,-1.1516533,1.0238453,0.61352146,-1.5904993,0.6677943,0.50882375,1.1234756,-0.9553715,1.1134807,0.2766954,-1.6448255,-1.0326449,-1.2705295,1.3328445,-0.8926625,-1.0477154,-1.0228174,1.6676859,-1.4076699,-1.6765511,0.24642615,1.8127067,-2.0582469,-0.910672,0.7389486,0.4241465,-0.095842026,-1.8211588,-0.7194655,-1.4330207,-1.5306375,-2.067598,-1.2615886,1.2526606,1.3235008,1.0990891,-0.595366,0.089810714,-1.7090199,-1.0654463,1.1381788,-0.87839997
cell_1373,1.0036577,1.0276648,-0.80576074,1.4577384,-0.39119,-1.0611675,1.1642401,0.45962805,1.6655338,-1.6524729,0.21685317,-0.96326154,-1.8814906,-0.18894096,1.2592453,-0.9084606,-1.0109935,-0.60409755,-0.19119777,-0.21355122,0.24809664,-0.48333016,-0.58366704,1.3059891,-1.9087726,-1.2377198,0.80331415,-0.83966655,0.73533094,-0.8780362,0.94868314,-1.5985409,-1.8209093,-1.0606114,0.49702498,1.2232654,-0.51295686,-0.26611507,1.3119055,-0.10146046,1.1099285,0.8253875,0.7529637,1.0337524,0.38183704,0.47883308,1.086278,-1.6901695,-1.2944838,0.62884665,1.186985,1.4028986,0.38362554,-1.8310261,-1.455302,-0.80739653,-0.890055,-1.2986991,1.137695,1.1909434,-0.6180758,-1.3563848,-1.0595165,1.4816859
cell_1374,0.46757737,1.6108538,0.5129284,-1.0522051,0.27132988,-2.2101839,-1.5851374,0.19760434,1.3882767,-0.5356039,-0.2564131,1.0542321,-0.49404696,0.9956198,-0.85780835,0.4308039,0.66148895,-1.4012723,0.92230874,-0.5841718,0.25006407,1.9756588,-0.58032763,-0.09277809,1.0600909,-0.22578591,0.98596907,-1.0441929,1.3253863,0.3947366,0.56031823,-0.8548956,-0.61048627,0.07268147,-1.7190204,0.23821457,1.0708957,-0.16139615,-0.5998396,0.48333275,-0.06193924,-1.216038,-0.5019446,1.7840564,-1.3902164,-1.4646901,-1.0914612,-0.4497416,1.5085884,-1.3032149,-0.6804508,0.1861014,0.07466617,-0.9078673,-1.6938292,2.0328376,-0.34725586,0.9757985,-0.028050322,0.99696004,-1.3210095,-0.5326132,0.8225237,0.90676975
