,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,feature_16,feature_17,feature_18,feature_19,feature_20,feature_21,feature_22,feature_23,feature_24,feature_25,feature_26,feature_27,feature_28,feature_29,feature_30,feature_31,feature_32,feature_33,feature_34,feature_35,feature_36,feature_37,feature_38,feature_39,feature_40,feature_41,feature_42,feature_43,feature_44,feature_45,feature_46,feature_47,feature_48,feature_49,feature_50,feature_51,feature_52,feature_53,feature_54,feature_55,feature_56,feature_57,feature_58,feature_59,feature_60,feature_61,feature_62,feature_63
cell_1759,0.33604318,-1.6404725,0.82656604,1.2782781,-0.12632138,0.08217281,0.46486914,-0.6861965,0.9394431,0.62323844,0.941228,-1.7693573,0.32156172,-0.2462309,0.3304435,-0.15205964,-0.1676352,-0.58526754,-0.9015187,0.33608946,0.9764814,0.29771516,-0.095878534,-0.5137261,1.2426312,-1.2581036,-0.21980219,0.26181114,0.10398486,0.5924338,0.05198161,1.060394,0.26650286,0.3299134,0.7575082,-0.68283725,-1.1427397,-0.70597595,-0.3364604,0.925395,0.23866615,-0.31784058,0.615042,1.6834743,0.25257778,0.37063414,0.096671015,1.534168,-1.650752,0.7164738,0.0015392601,0.27542397,0.5574079,1.4427527,0.59301245,1.3205854,-0.9095216,-0.15389785,0.22163448,-0.9618091,-1.4050812,1.742636,0.38283196,0.5049558
cell_1760,0.14544132,0.17484215,-1.6032698,0.86751056,0.41373903,0.08043538,-0.66936797,0.23184267,-0.20657697,1.3291371,-0.90041816,-1.417243,1.1969537,0.3990036,1.081201,-1.0451009,1.6997719,0.8130511,-0.5213781,1.9327842,1.9191567,0.9699396,-1.2650267,-0.6428594,0.74231553,0.17681271,0.23844132,1.0789391,1.7462246,0.26707658,-0.56954265,0.7287107,-0.08595012,-0.21636094,1.5835388,-1.7337365,-0.7008873,-0.10381999,-1.3089172,1.7665536,0.07503481,0.8411517,-0.36989826,-0.10900388,1.2147816,0.38022512,-0.93340546,-0.58822894,0.29510075,1.3963159,-1.088486,-1.1983035,-0.25885543,-1.5212913,1.7251623,0.72945154,1.333557,-0.48047656,0.11489889,-1.5708839,-0.19765264,-0.085349254,1.4854826,-1.427778
cell_1761,1.964227,-0.7177317,0.251135,1.0173149,0.9694463,1.2002627,1.3591231,-0.75257105,0.50644237,-0.82845366,1.3919104,-1.0755821,0.64465874,0.257204,-0.32879457,-1.1936127,-0.6759592,-1.0748537,-0.6892211,-0.8271722,0.9806273,1.402318,0.91946197,-0.8522601,0.43525136,-1.612908,0.55434585,1.3949276,-1.472657,0.577702,-0.31119785,0.8834152,1.2235962,1.7551975,0.94037455,0.19629973,-1.0727253,-1.1358039,1.0684984,1.5694767,-0.8588061,-1.0358294,1.1847343,0.6515702,-0.5291727,0.40903312,-1.0649852,1.0929741,-1.2485895,1.3326031,0.3872354,0.38693982,0.91475004,1.1416283,-0.5790892,0.84146327,1.065878,-1.1119261,0.93676746,-1.2410632,-1.4105868,1.2382625,-0.6488082,1.0458627
cell_1762,1.8915893,-2.3808153,-1.920737,1.1771773,-1.246768,-1.2445439,0.9210748,-1.3142693,0.94054323,1.2537873,-0.9110692,-1.6425735,-1.1633737,-1.1739048,-0.41358337,0.37360388,-0.44367355,0.26724768,1.1171979,1.5648181,1.2475767,1.5971451,-0.9468709,1.324913,1.033003,1.147504,-1.9005235,-0.04298543,-0.7828281,-0.36535472,1.4477612,-0.8880244,1.0661453,-0.38776216,0.8870224,0.9078035,-1.0460136,-1.0876735,-0.80464774,-0.65957016,1.6472762,0.82235247,-0.82946414,1.1954697,-0.36491984,0.8313835,-1.6407391,1.0749848,-1.5172681,1.1835752,-1.0101416,0.12479481,1.7749208,1.8992664,0.4670806,-0.14959073,-0.344955,-0.9746325,-0.95245004,-0.14471215,0.35977829,1.1023022,0.72517186,-1.2415667
cell_1763,-0.19445461,-1.5604409,0.3364463,-0.43444583,-0.7020658,-0.9807732,-0.11649537,0.70270604,0.2673527,1.569695,0.91540104,-1.7640803,0.837851,0.8081516,0.9695302,0.4281979,1.0249496,-1.0987443,-0.8262137,-0.49280608,-0.16565543,-0.82848287,-1.2804269,0.042114615,0.47403687,-1.6484168,0.2018612,-0.60959494,1.0341034,0.8545264,0.78980845,-0.7852879,-1.1181157,0.07898632,-0.4330269,-1.1600069,-0.26285636,-0.8721239,-0.3956003,-0.21339436,-1.2277379,0.79464865,1.0399575,1.0344785,1.0820005,-0.9541379,0.7461648,0.43094075,-1.2810827,-0.34623316,-1.0725231,-0.33135468,0.6606894,0.6016456,1.2484181,1.1804587,-0.6783501,0.4918529,-1.4008175,0.2726409,-1.5219797,1.4506406,-1.336779,0.3904156
cell_1764,-0.39930153,-1.4719446,1.0974491,-0.57798535,-0.72771436,-1.2625254,-0.8565968,0.6465049,0.2697808,1.4511441,0.9371643,-1.095256,0.86513877,1.1029855,1.3360566,0.8876465,1.215694,-1.7704777,-0.7181095,-0.4296227,-0.61228955,-0.7442275,-1.1382545,0.16385058,1.0264187,-1.478847,0.3057227,-1.2597106,1.5754094,1.173639,0.6028533,-0.9505888,-0.88922894,-0.64029056,-0.51647794,-1.1410773,-0.47934568,-0.95119447,-0.39153725,-0.4928797,-1.1255918,1.1502126,1.6824551,1.0824347,1.119299,-1.1223543,1.2191665,0.75604004,-1.4707277,0.33382797,-0.69689053,-0.575541,0.6255506,-0.54191864,0.8936871,1.1668711,-0.92304045,1.163757,-1.1575396,0.74407303,-1.3883172,1.2521176,-1.3219837,0.12477939
cell_1765,1.5081227,-2.3171635,-2.194238,1.0845854,-0.9670732,-1.1831136,0.9148637,-0.38491154,0.20107657,1.6271465,-0.81178284,-1.1821914,-0.5908828,-0.9034364,-0.5692306,0.31603494,-0.50776255,-0.025075883,0.65251255,1.3537264,1.0424682,0.19635493,-0.851904,0.73466784,1.4231808,0.93681383,-1.712306,-0.006350387,-1.1292909,-1.2454517,1.2910249,-0.73901093,1.2518753,-0.5349116,0.71266425,0.9210143,-1.2824445,-0.9752372,-0.75830233,-0.46459118,1.8724295,0.5358208,-1.0124819,1.6045107,-0.56044894,1.1490617,-1.776339,1.4393018,-1.5011084,1.6561377,-1.4292831,-0.16365275,1.3680923,1.9348186,1.295074,0.20832464,-0.029351503,-0.47993514,-1.3841327,-0.08915637,0.36534786,1.1900706,1.1687657,-2.311299
cell_1766,0.11819783,0.49774897,-1.4158055,1.1230993,1.4516959,1.8281224,-0.30567774,1.0918332,-2.1194324,1.4836972,-0.48795372,-1.1726316,0.092999995,0.53668857,0.773577,-2.2700324,0.046633705,0.5284471,-0.095439255,1.9993898,1.1872389,0.30285174,-1.0477498,-1.0126489,0.28822884,0.8602472,0.24466175,0.62600404,0.35047936,-0.6635957,-1.1397966,0.99203336,-0.19532886,-0.35413608,1.0834707,-1.5125284,-1.8568783,0.9971447,-0.013914362,0.9575124,-1.5622091,0.9683784,-0.5849329,-2.7106717,0.856886,1.1715233,-0.9436479,-1.3806851,0.3635934,0.97714406,-1.5293721,-1.2366765,-0.99226886,0.5755122,0.7534281,-0.34623897,0.7922387,-1.732188,0.8480195,-1.7117144,1.268579,-0.42080355,-0.20856512,-0.63213766
cell_1767,0.19170995,0.76292133,-1.4344114,0.9907492,0.35172173,0.33615273,-0.59925884,0.75559545,-0.43424964,1.3491642,-0.60357857,-1.0146049,0.48578113,0.6393773,0.9690748,-1.388735,1.4011661,0.6736815,-0.37151814,1.4639941,1.2229686,0.9177458,-1.7828524,-0.11377016,1.0671749,0.54428416,0.9776069,0.716277,0.9871298,0.5639678,-0.22583485,1.0681144,-0.38673162,-0.61087835,0.9803786,-1.284211,-0.98682845,0.26533604,-0.67347455,0.7449362,-0.7423297,1.7420315,-0.48238176,-0.69638824,1.128109,0.56875217,-1.8756795,-0.46597844,0.6477855,1.1944311,-1.5575069,-0.99609804,-0.72489583,-0.6328664,0.9265585,0.5021963,0.70719063,-0.8793328,0.48197126,-1.6269413,0.6614747,0.08616768,0.8432188,-1.3186042
cell_1768,1.7329378,-1.5430055,0.5514158,1.2390414,1.4072436,1.5117148,1.3287364,-0.6360748,0.9942672,-0.9773257,1.524808,-0.6131098,0.8021314,-0.25344557,-0.6309321,-1.1198909,-1.1840763,-0.9377985,-0.9202593,-0.60796,0.51928365,0.5612399,0.5531523,-0.689704,0.63666666,-1.8306968,-0.33058327,2.1926255,-1.8323892,1.0907253,-0.3675085,1.1491387,1.6267929,2.0629668,0.7407047,0.10882346,-1.0406094,-0.89912415,1.7920848,1.5092944,-0.70682096,-1.676669,1.4859908,0.21227375,-1.0102909,0.8585032,-0.33083534,0.58991444,-1.1338043,0.9589497,0.33449006,1.1776496,1.4652238,1.155877,-0.59244883,0.11125496,0.8023493,-2.0688806,0.8653153,-1.1689438,-1.5678846,1.1287748,0.05822173,1.4275643
cell_1769,-0.1880675,-1.4738468,0.7141947,-0.19653171,-1.2747837,-1.0578804,-0.89442915,0.7995809,0.28186238,1.4632083,1.2169489,-1.0134228,0.5812597,0.7868251,1.4687706,1.0861294,1.2027742,-1.3440183,-0.30325896,-0.34702975,-0.09084893,-0.4949509,-1.0105498,-0.17186071,0.9185118,-1.4987439,0.5964563,-0.6482673,0.94300205,0.48323452,1.0260985,-0.86777425,-0.50804096,-0.20968069,-0.5906147,-0.7685223,-0.4414081,-0.78303856,-0.6913979,-0.49249303,-0.8555942,0.9835503,0.9846445,1.1583561,1.4002883,-0.9335308,1.0689466,0.8539585,-1.0392663,0.25975263,-1.2494342,-0.740904,0.5676615,0.48271406,1.2665997,1.2846513,-0.81964475,1.0822605,-1.3354701,0.8355153,-1.4236753,1.0960921,-1.5892128,0.6965099
cell_1770,1.440524,0.975519,-1.1548557,0.9592007,-0.26425555,0.87751734,0.8622374,-0.8357558,0.8570591,-0.90562,-0.56164753,-0.60017884,-1.1499201,0.8013561,1.2852423,0.011847138,-0.86304206,-1.4504186,1.2168825,1.747363,1.5586243,-2.0806847,-1.4123694,-1.5234983,0.05062297,0.1956943,-1.6588849,0.66415244,1.4894987,-1.7298471,-0.6408257,1.1036065,-1.1451648,1.4763305,-0.2410973,-0.77290225,0.2609795,-0.06585142,1.8660449,1.7780335,0.623716,1.2103945,-1.3033196,-0.31396568,1.3833494,-1.1947055,1.4072573,-0.73520744,-2.125695,-1.1458795,-1.0729473,1.0482006,-1.2985561,1.2896307,1.1733874,-0.33310646,-1.3727351,0.37577096,-0.13519695,-1.4265078,-1.7401698,-0.78823984,-2.2874045,1.0425878
cell_1771,1.3540095,-1.7774717,-1.6039162,1.2971588,0.17347029,-2.053578,1.054118,-0.16574061,0.9381293,0.60101664,-1.1472152,-1.3118466,-0.8271973,-1.1977056,-0.4128433,1.0885351,-0.15285975,-0.60756695,0.3667264,1.6483356,1.4012954,2.0921562,-0.4462789,0.53759366,1.3776275,0.15346369,-0.9312868,-0.5176504,-0.45995113,-1.1548289,0.62953764,-1.0213095,0.8281411,-0.83390784,1.6913939,0.98192084,-1.1825813,-1.129629,-1.4408891,-0.21483019,1.8593595,0.9216668,-0.077460915,1.4573947,-0.16868494,0.63616353,-0.86540717,2.1475382,-1.1597435,1.4124959,-1.0809155,0.47373712,1.4330635,1.3191146,1.2948158,0.24067922,-0.5997827,-0.3589484,-1.0739443,-0.3842426,0.46663916,0.9810526,0.7511825,-1.9794184
cell_1772,1.8666906,1.6013448,-0.8264281,1.022771,-0.5626492,0.2650352,0.6006783,-1.7323122,0.5086324,-0.8355343,-0.46586105,-0.702358,-0.5518639,0.5790592,0.4718901,0.38634387,-0.7218392,-1.1543562,0.9411536,1.3965256,1.4398634,-1.2886716,-1.0943215,-1.4391792,-0.77557576,0.08390632,-2.3846164,0.99365014,0.8984089,-1.3225105,-0.120470434,1.2890357,-0.32397518,0.88471997,-0.05226154,-1.2619364,0.3825243,0.4990074,1.6128926,1.6933993,0.4598813,1.0244255,-1.5477191,-0.43068564,1.4249135,-1.2164094,1.5415957,-0.5099743,-1.6299709,-1.465963,-0.8055434,0.5546871,-0.94543064,0.7939352,0.70504993,-0.6238737,-1.704474,-0.35056236,-0.47039378,-1.5228052,-1.522316,-0.5384987,-1.5035608,1.2450643
cell_1773,0.10593125,0.2457388,-1.7188153,1.5375087,0.7288923,0.4441886,-0.5235798,0.98954767,-1.1776026,1.011271,-1.1678513,-1.3354808,0.3112491,1.077153,0.8477036,-1.0555748,1.2053741,0.1718058,-0.68775755,2.0101674,1.12552,0.18762225,-1.1039433,-0.3512412,0.8886006,0.81208134,0.47038424,0.95900315,1.6437303,0.5668533,-0.3175946,0.93708277,0.28412753,-0.31237492,1.3853419,-0.8606857,-0.650185,0.08130911,-1.2159796,1.4322926,0.07279603,0.987487,-0.7637291,-0.39594716,0.7640511,1.4084243,-1.0426115,-0.6795871,0.78104615,1.3535957,-1.876298,-1.027333,-0.51493603,-1.4251778,1.369359,0.94020444,1.3997312,-1.3638115,0.5267264,-1.39274,0.28016758,-0.1576724,1.0333846,-1.8677719
cell_1774,1.0772645,-1.3872248,-1.8408756,1.5740335,-0.31600007,-1.1227536,0.8331486,-0.06430768,0.2529103,0.95929736,-0.73766655,-1.225145,-0.07609489,-0.53523916,0.15820955,0.7481655,-1.2297686,-0.15230268,0.34877038,1.5460354,0.60257536,0.47746518,-1.1796606,0.98649013,0.39497796,0.16926625,-1.9827167,0.8468374,-1.2517552,-0.26028654,1.990761,-1.2809917,1.0569544,-0.27024364,0.44443646,0.5897161,-0.41094273,-1.4276012,-0.320946,-0.7380575,2.7995372,1.0373256,-1.3062944,1.1271708,-0.18955868,0.6134273,-0.90411574,1.3933064,-1.222833,1.6382383,-2.1058488,0.5306829,2.168222,-0.14579263,0.29986852,-0.014733285,0.44783556,-1.2260935,-2.0398645,0.4027559,0.97981304,0.18915927,0.6113203,-1.6532393
cell_1775,-0.31739482,-1.6882118,0.7201487,-0.5414367,-0.73376966,-1.4055282,-0.4806762,0.75515497,0.46385676,1.7006378,1.4812036,-1.0166197,0.6197737,0.963636,1.4535694,1.0890043,1.7215335,-1.4115279,-0.3681211,-0.32290164,-0.30661282,-0.21177463,-1.3143183,-0.12026551,0.91906327,-1.8463938,-0.07241769,-1.0272057,1.0351924,0.82412034,0.71458846,-0.79071385,-0.85941243,-0.3116591,-0.3213876,-1.446207,-1.0991037,-0.9782256,-0.9425646,-0.030987099,-1.2349414,0.6624509,1.5927025,1.2475139,0.90761364,-1.3015571,1.7130959,0.8488697,-1.1848327,-0.18142885,-0.9381187,-0.84323776,0.8582844,-0.061201513,1.0035917,0.9667945,-0.71932495,0.6876694,-1.319439,0.4922545,-1.783504,1.4770888,-1.1780647,0.19364935
cell_1776,0.51002586,0.5252712,-1.3750882,1.4490948,0.62782955,0.7496055,-0.5245284,1.0894176,-1.3024539,1.1154056,-0.87138546,-0.39797163,0.30318114,0.75448215,1.4769125,-1.5709922,0.13827434,0.49724472,-0.5274838,1.7635193,1.4839396,0.38063034,-1.6575085,-0.7017733,0.6608739,0.5922009,0.5000729,1.0513439,1.0336133,0.48036143,-0.4188104,1.2510743,-0.5023445,0.19275092,1.2277167,-1.8954246,-1.5996557,0.47800943,-0.48628542,1.1742302,-0.5959897,0.89416605,-0.8840075,-1.4104822,1.2701821,1.0397224,-1.5081207,-0.79149234,0.27068594,0.88608724,-1.5158771,-1.3686236,-0.77893144,-0.5081102,1.4747909,0.21115138,0.44321305,-1.246527,0.69061154,-1.735946,0.78556967,-0.36835265,0.45651603,-0.7292912
cell_1777,-0.87128806,0.9485869,-0.95230395,0.883397,0.3928999,0.13752317,-0.95479786,1.2244571,0.5842802,1.1370339,-0.145874,-1.1280367,1.0496132,0.90648353,1.0987624,-0.21343613,1.2071241,0.32484114,-1.1918461,0.88804954,1.0688787,1.0496827,-1.3228834,-0.5047876,1.5607599,0.13931832,0.7797211,1.1932151,1.513502,1.3959152,0.81837153,0.3681715,-0.548393,-0.4036766,0.37204742,-0.41710454,-1.051622,-0.3269413,-1.2321144,0.11538148,-0.96658164,1.0045419,-0.29438376,0.8422475,0.7680105,0.38415787,-0.8137871,-0.09743613,0.08779702,1.4462937,-1.4583089,-0.48860842,-0.9678241,-0.85568005,1.2509745,0.9965299,0.8547019,-0.60447663,-0.028652787,-0.930599,0.25254363,-0.36493957,1.0552124,-1.2396414
cell_1778,-0.518671,-1.9179235,0.57368743,-0.36397126,-0.63693655,-1.5374888,-0.9712092,0.88135296,0.2099568,1.7910663,1.0533031,-1.3274304,0.87064135,0.4820608,1.5294566,1.1465036,1.2836443,-1.0682762,-0.6174295,-0.6623644,-0.30096596,0.12657283,-1.0524023,0.5875034,1.3540446,-1.8841122,0.44719207,-0.9063753,1.1811334,0.9114243,0.7653086,-0.8736157,-0.48236758,-0.47448805,-0.21057338,-1.2991539,-0.9048009,-0.2973734,-0.87722105,-0.43401018,-1.0757474,1.0015855,1.635721,1.598558,1.3203596,-0.86218524,0.6137625,1.0620172,-1.2003517,0.010133788,-1.071275,-1.2231702,0.70227283,0.72243094,0.87571,1.2556361,-0.48577124,1.8866693,-0.9213934,0.7704268,-1.7868037,1.8701574,-1.3860013,-0.011140764
cell_1779,2.0886378,1.5832419,1.7960465,0.7347534,-1.2646102,-1.0306326,-0.83933157,-2.6799216,-1.2843757,2.1263466,-0.6874691,1.7307299,-2.5256598,1.0151169,1.4393482,1.4491351,-1.4789634,-1.5915354,-0.7339618,0.65566117,1.5810096,1.8590752,2.05708,1.0176563,0.68405294,-0.2658642,-2.5506318,-1.4876219,1.535258,0.5521773,-1.2777196,-1.6319703,-0.31958827,0.3085222,-1.3564477,-2.0325515,1.9017131,1.2743344,0.5703645,-0.7311897,1.6186655,-1.9314704,-0.2653827,-0.29778266,-1.4311861,0.8791379,-1.3243622,-0.94472146,2.0837238,-1.0276861,0.55335253,-2.2760134,0.9384701,1.1831342,-0.89939904,1.1474062,1.627341,-2.1417413,-2.0021741,-1.3207542,-1.0476297,1.2101266,0.7305995,0.5488409
cell_1780,1.2485033,-1.4601374,1.5177491,1.2068707,0.63447523,1.2863351,1.6026818,-1.3902707,0.74135303,-0.5969955,1.6188818,-1.3771706,0.84379494,-0.6871401,-0.5703612,-1.3424966,-1.1492991,-0.9941008,-0.22840378,-0.5998847,1.0447484,0.16907912,1.1306733,-0.71159214,1.0776172,-2.1344686,0.5627812,1.2147034,-1.1241136,0.8160675,-0.4047479,1.39533,1.2420985,1.7040334,0.60683,-0.26619598,-0.95607054,-0.32691967,1.1881641,2.0442731,-0.53638506,-0.7353477,1.4871072,1.295136,-0.51406103,0.9544896,-0.7832765,1.1094744,-0.9703788,0.9775998,0.8287447,1.0536586,0.7164212,1.087147,-1.0554472,1.041182,1.3458583,-1.3615085,1.2648911,-1.151768,-1.4881432,1.2553991,0.23615769,0.7941489
cell_1781,-0.75169283,-0.68788826,-0.56158096,1.1432836,2.4133096,1.7822665,1.4110875,-0.2526076,-2.979525,0.5653037,-0.011977807,-1.7851056,-0.0077031925,-2.3070583,1.6786255,-0.68265975,-0.024358898,0.43477362,0.5015167,0.7471361,-0.9054347,-1.3702027,0.8713628,1.0779499,1.4834657,-0.61604625,-0.8900443,0.047176987,1.4531155,-0.1789438,-0.8984183,1.5299793,1.5634736,0.7545631,2.550147,-1.7646289,-0.84564924,-0.67025566,0.7168972,3.1737256,-1.365638,1.0685949,-0.3794337,-1.4692597,0.9558731,0.6144353,-1.1376569,-1.2384057,-0.119306326,1.4713209,-2.0169666,-3.2267017,-1.1860539,-0.81780225,1.0182382,-0.7650992,2.2367618,-0.31155142,1.6989586,-0.3311284,-0.778966,-0.53672636,-1.617961,-0.78229547
cell_1782,-1.0122948,0.16102052,-1.0883808,0.5318929,0.5599637,0.17540483,-1.3287522,0.92609406,0.7566312,1.4198728,-0.120442346,-1.260288,0.79689467,0.17124566,1.0314087,-0.81013954,2.0442579,0.7858889,-1.1942284,0.2740223,0.78840506,1.3550822,-1.5748903,0.28127563,1.8132985,-0.38219643,1.2155803,0.55103856,1.6019735,1.320974,0.032415822,0.7300516,-0.8516502,-0.8149396,1.2360055,-1.3586577,-0.97877526,0.017711133,-1.1447622,0.19708015,-0.53498954,1.1623394,0.034539897,-0.107406646,1.302754,0.77196157,-0.87191063,-0.4728269,0.31075,1.6784523,-1.0437864,-0.44215816,-0.4969843,-1.7506061,1.2281152,1.4385573,-0.09238306,-0.5694798,1.0014098,-0.80860937,-0.17641392,-0.20425263,0.7505541,-1.4076186
cell_1783,-0.7272072,0.2066746,-0.86338747,0.8983679,0.16270858,0.33390424,-1.2155306,0.9792123,-0.21024078,1.3489091,-0.31706083,-1.8823806,0.71639276,0.56542724,0.7728368,-0.91559184,1.536191,0.5325639,-0.7318566,1.3256403,1.2534521,1.1705877,-1.3853062,-0.23473164,1.0828347,0.14457673,0.7612524,1.0568615,1.3622124,0.41282016,0.12394513,0.4551603,-0.30084568,-0.61038977,1.1685781,-1.0005189,-0.7930999,-0.06047955,-1.196944,1.5028212,-0.44207248,0.79367775,-0.2504662,0.24980092,0.7127663,0.23270491,-0.60458064,-0.7534605,0.29016027,1.3499224,-1.5689908,-1.1851004,-1.0517211,-1.5918926,1.3139126,1.0101769,1.095199,-0.52905875,0.6561049,-1.1562933,-0.31826872,-0.11611086,0.89961874,-1.188988
cell_1784,-1.1733447,-0.87363046,0.06182894,-1.8218839,1.9496276,-1.4709285,1.8720739,-1.6515471,-1.3616573,1.4575062,1.1857841,-0.1734647,-1.2961038,1.9349853,2.378124,-2.233176,1.624713,-0.8978956,1.2735633,-1.2903634,-1.3761936,0.21615367,-0.5846414,1.6579794,-0.9476595,-2.1089232,-1.6903429,1.375929,-1.780741,-1.8932252,-2.1495366,1.0738834,1.6233212,-0.65048796,2.2395918,-2.2987957,1.5890374,-1.168252,-0.02397351,-0.97957164,0.13118255,1.0165197,-0.17708543,-1.5739194,-0.2900267,-0.8269007,-1.3869058,1.6447585,0.9034182,-1.944452,-1.1082687,0.7710361,0.43160558,-1.8377383,2.192788,-0.028902791,2.3696542,-2.436754,-2.2582064,-2.512625,-1.3103007,-0.44544363,-0.84248257,0.37369275
cell_1785,1.5885599,-2.115994,-1.5969427,-0.23826164,1.4276999,2.184114,0.74793315,1.0462003,1.5104163,2.0439065,1.2527707,0.38610524,-1.2402464,0.8272294,0.17951274,-0.42724675,-2.1207309,-0.25362924,-0.76163256,1.3840255,-0.6736558,-0.84042233,-1.7365646,1.4699543,-1.3596914,-1.6734856,-2.6211061,1.8970947,-1.6402454,-0.21634823,1.8623898,-0.89995766,1.1462238,2.584314,-1.9383945,-1.6283864,-1.2603371,1.0493096,1.3693486,-1.008506,1.273668,-1.7662494,1.6610154,-1.2373511,1.3169535,1.6592342,-1.353336,-1.317905,-0.32610485,1.9559603,-1.3350093,-0.70872307,1.0547426,-0.28507355,-0.8607433,-1.1126434,1.1103275,0.643537,-1.4187027,0.5619154,-1.6950067,1.3750882,1.2503269,0.2895748
cell_1786,-0.65286213,-0.7917721,0.067522585,-0.2659274,-0.5093835,-0.79024816,-0.755934,-0.29396006,0.7238953,0.746303,0.4108569,-1.5785241,0.08872103,1.6812645,1.5200491,0.39459196,1.1096947,-1.439099,1.0032403,-0.15184636,0.6994524,-1.9315791,-2.562252,-0.47626087,0.9700652,-0.1826282,-0.12321892,0.26693934,1.321893,-0.36036506,0.3585259,0.2605522,-1.3789792,0.33401707,-0.71112204,-1.2569431,-0.15016668,-0.22674534,0.47158396,-0.13021421,-1.1514263,1.3070774,0.29486027,0.36910427,2.286745,-1.5873386,0.76192904,0.0236279,-2.0336757,-0.48319972,-1.8342196,0.7947761,-0.130694,0.8134284,1.5131755,0.030403078,-1.4042886,0.7960849,-0.9996929,0.4248831,-2.1618783,0.56543374,-1.7257183,1.8776481
cell_1787,2.648401,-1.382364,0.0103877615,0.9364804,1.5479866,1.4929476,1.0138943,0.0049498603,1.3173212,-0.34169883,1.175959,-0.34123766,0.07194852,0.0864265,-0.13182858,-1.0649539,-1.0727,-0.8919021,-0.8460455,0.9201208,0.4079262,0.7019762,0.123785615,-1.3207626,-0.44762832,-1.2859076,-1.8111165,1.519551,-1.5767272,0.4869717,0.757345,0.61532223,1.2596536,2.371065,0.13105711,-0.44145507,-1.0913455,-0.050258428,1.9011393,1.1321907,0.19414034,-1.1732987,1.2447459,0.14688253,0.51690185,1.5433298,-0.008742988,-0.16104414,-0.73022425,1.6556242,0.06921144,0.46709695,1.706124,0.8800989,-1.1121701,-0.31427816,1.5036964,-1.2256666,0.07205945,-1.3496797,-1.5405036,1.4937435,0.03630677,0.9432699
cell_1788,-0.43907225,-0.76236403,0.1954883,-0.44735694,-1.0274968,-1.005887,-0.6237358,0.7505969,0.7520406,1.8750144,0.75701654,-0.598365,0.85161227,0.73703986,1.7352579,1.2071736,1.1154665,-1.6596633,-0.7306888,0.0105214715,-0.47730255,-0.89008915,-2.240437,0.63784736,0.79258347,-1.40873,0.25029984,-0.6304784,1.3452669,0.7436191,1.3532629,-1.0641608,-1.4062781,0.07408035,-0.5346137,-1.3484193,-0.81161124,-0.9631443,-0.44128078,-0.55145925,0.068089604,0.7091826,1.0301806,0.97421724,1.5244738,-0.7744067,0.74557525,0.42500988,-1.5336399,-0.0002463162,-0.93318677,-0.77713096,0.4601769,0.21542904,1.0946023,0.84209645,-1.1960163,0.94500446,-1.2453738,0.5107793,-1.928478,0.83777523,-1.8992423,0.4983393
cell_1789,2.9425187,-0.72523606,-0.060197964,0.9529727,1.7276938,1.6449499,1.0366546,0.27502584,1.0634997,-0.8834333,1.2247083,-0.6411199,0.9957156,0.34828934,0.78523177,-1.2734982,-1.7980055,-1.5777029,-1.2268237,0.342546,0.6505058,1.1509777,0.55049706,-1.468614,0.27338806,-1.9069501,-0.6810061,1.5811449,-1.5752449,1.3466175,0.07457128,0.84953403,1.3972971,2.3012593,-0.07618349,0.12215014,-0.8898999,-0.8240489,2.288982,1.2641741,-0.11984652,-2.0112963,1.230543,-0.29010332,-0.24466491,1.1210811,-0.12730113,0.23302619,-0.5623146,1.6932904,0.20267904,0.6104749,1.3257444,0.28132015,-1.314796,0.053454943,1.5258188,-1.1680375,-0.005337253,-1.1446521,-1.2519678,0.6497647,-0.66520286,0.75886977
cell_1790,0.41178858,-1.3501495,-1.5956783,-1.4189478,-2.416132,0.60264766,-0.9402011,0.2894309,1.12992,-0.994991,-1.4960146,1.2396894,1.2006724,-1.4639893,0.97566223,-0.54589814,-0.72665006,0.5444939,1.2434946,-1.5738659,0.0033132816,-1.0861973,0.85351616,1.1494036,-1.2088712,0.26719776,-1.2467437,-0.6167457,-0.34895664,1.5622032,-0.38385037,0.5529213,-1.7601966,-0.42502236,-1.1974193,1.8005428,1.3004578,-1.0706758,-1.251896,-0.61613286,-0.47815257,-0.9879307,1.1441164,0.4198228,-1.645113,-2.3427846,1.8328779,-1.1310463,1.6099784,0.8389526,1.0513446,0.872512,-1.143603,-2.0103536,-0.97491324,-2.077985,-1.1692303,-1.5815626,-0.49836257,1.0159109,-2.0605004,-1.2931477,1.242945,-0.5492734
